,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
796,|(1) Optimizer|model|Adam_model_1,_1_71,4899.935,55478.0859375,0.02737581729888916,0.030257443600956425
797,|(1) Optimizer|model|Adam_model_1,_1_78,4470.284,58256.20703125,0.03206852078437805,0.03324654000508425
798,|(1) Optimizer|model|Adam_model_1,_1_47,4811.446,35598.71875,0.02971845120191574,0.03844097919524386
799,|(1) Optimizer|model|Adam_model_1,_1_40,4153.5903,66311.40625,0.034604065120220184,0.028742019576792177
800,|(1) Optimizer|model|AdaMax_model_3,_1_35,4394.0693,71313.609375,0.02921556867659092,0.0043310914576385594
801,|(1) Optimizer|model|AdaMax_model_3,_1_32,4513.544,59310.4453125,0.03656652197241783,0.034488709336149566
802,|(1) Optimizer|model|AdaMax_model_3,_1_92,4346.8564,57926.859375,0.03733372315764427,0.0
803,|(1) Optimizer|model|AdaMax_model_3,_1_66,4766.1895,59885.8359375,0.019255388528108597,0.010967754442087885
804,|(1) Optimizer|model|AdaMax_model_3,_1_59,4719.115,27885.52734375,0.05125442147254944,0.0330757906547248
805,|(1) Optimizer|model|AdaMax_model_3,_1_61,3907.3225,54829.0859375,0.04992406442761421,0.0034512340567867013
806,|(1) Optimizer|model|AdaMax_model_3,_1_95,4166.6807,49749.3515625,0.052798088639974594,0.020894260729059547
807,|(1) Optimizer|model|AdaMax_model_3,_1_57,4310.2705,36419.7421875,0.03259493038058281,0.02341645495150425
808,|(1) Optimizer|model|AdaMax_model_3,_1_68,4120.31,43711.87890625,0.06323400139808655,0.03522236137042951
809,|(1) Optimizer|model|AdaMax_model_3,_1_50,4682.8286,59834.421875,0.03638803958892822,0.0070694812870238264
810,|(1) Optimizer|model|AdaMax_model_3,_1_33,4841.265,61916.66015625,0.051283322274684906,0.015550632382718107
811,|(1) Optimizer|model|AdaMax_model_3,_1_34,4550.117,23743.240234375,0.055480748414993286,0.02937896004675661
812,|(1) Optimizer|model|AdaMax_model_3,_1_51,4131.3096,64748.95703125,0.04062965512275696,0.014637825023191898
813,|(1) Optimizer|model|AdaMax_model_3,_1_56,4353.1455,35473.0546875,0.024555373936891556,0.03384830657244585
814,|(1) Optimizer|model|AdaMax_model_3,_1_69,4504.3945,44246.88671875,0.04791124165058136,0.036961375249079324
815,|(1) Optimizer|model|AdaMax_model_3,_1_94,4618.179,57969.984375,0.03626229241490364,0.00590340138773935
816,|(1) Optimizer|model|AdaMax_model_3,_1_60,5049.859,32828.48828125,0.040064845234155655,0.02362527557136174
817,|(1) Optimizer|model|AdaMax_model_3,_1_67,4416.8438,54447.5078125,0.027223313227295876,0.017258951276084362
818,|(1) Optimizer|model|AdaMax_model_3,_1_93,4452.792,42730.2109375,0.033045727759599686,0.027732435510991464
819,|(1) Optimizer|model|AdaMax_model_3,_1_58,4409.331,27508.533203125,0.04223756119608879,0.03285115864614374
820,|(1) Optimizer|model|AdaMax_model_3,_1_5,4733.391,64411.95703125,0.03277960792183876,0.0
821,|(1) Optimizer|model|AdaMax_model_3,_1_2,4455.318,76686.09375,0.05721541866660118,0.010020027181017353
822,|(1) Optimizer|model|AdaMax_model_3,_1_3,4171.568,45778.41796875,0.03487405553460121,0.011797334177908875
823,|(1) Optimizer|model|AdaMax_model_3,_1_4,5084.723,48982.1171875,0.057111456990242004,0.0008732439903049943
824,|(1) Optimizer|model|AdaMax_model_3,_1_45,4172.047,41220.77734375,0.04660063982009888,0.017710406579055604
825,|(1) Optimizer|model|AdaMax_model_3,_1_89,4104.286,50017.56640625,0.04428895190358162,0.009034880723304405
826,|(1) Optimizer|model|AdaMax_model_3,_1_42,4723.887,54665.3125,0.029410775750875473,0.01729788915170862
827,|(1) Optimizer|model|AdaMax_model_3,_1_80,4643.132,49420.45703125,0.04594318941235542,0.016812950021844703
828,|(1) Optimizer|model|AdaMax_model_3,_1_74,4744.1484,51239.625,0.04316484555602074,0.0029437645918187635
829,|(1) Optimizer|model|AdaMax_model_3,_1_73,4893.431,36226.40625,0.06558272242546082,0.0404493594218984
830,|(1) Optimizer|model|AdaMax_model_3,_1_87,4197.328,67616.1875,0.04795079305768013,0.007211797295471008
831,|(1) Optimizer|model|AdaMax_model_3,_1_27,4795.806,49176.046875,0.0014355131424963474,0.001248224100630124
832,|(1) Optimizer|model|AdaMax_model_3,_1_18,4448.3237,50337.9453125,0.035217154771089554,0.0
833,|(1) Optimizer|model|AdaMax_model_3,_1_20,4280.1826,30658.74609375,0.049453310668468475,0.030060444326478877
834,|(1) Optimizer|model|AdaMax_model_3,_1_16,4780.674,41838.5,0.025759318843483925,0.018132694729423787
835,|(1) Optimizer|model|AdaMax_model_3,_1_29,4151.127,55765.921875,0.04411889985203743,0.017704454829597132
836,|(1) Optimizer|model|AdaMax_model_3,_1_11,4523.387,42174.56640625,0.05158359929919243,0.009545609387570661
837,|(1) Optimizer|model|AdaMax_model_3,_1_86,4447.0366,38733.27734375,0.053011439740657806,0.0
838,|(1) Optimizer|model|AdaMax_model_3,_1_72,4660.726,57772.1328125,0.04098600521683693,0.002638151320399377
839,|(1) Optimizer|model|AdaMax_model_3,_1_75,4377.4023,34231.734375,0.05013732984662056,0.03278961160102465
840,|(1) Optimizer|model|AdaMax_model_3,_1_81,4825.659,43657.9296875,0.04109690338373184,0.011205294341133827
841,|(1) Optimizer|model|AdaMax_model_3,_1_88,4486.5234,43696.26171875,0.08109582215547562,0.02694107383160746
842,|(1) Optimizer|model|AdaMax_model_3,_1_43,4083.4565,57356.7578125,0.05433419346809387,0.027098112265130758
843,|(1) Optimizer|model|AdaMax_model_3,_1_44,4373.1055,61129.26171875,0.04733976721763611,0.0
844,|(1) Optimizer|model|AdaMax_model_3,_1_10,4161.0938,67372.6640625,0.03302788361907005,0.0373028294973234
845,|(1) Optimizer|model|AdaMax_model_3,_1_17,4619.6636,62814.19921875,0.041938263922929764,0.006251685473042155
846,|(1) Optimizer|model|AdaMax_model_3,_1_28,4366.1387,72848.296875,0.02815452218055725,0.011281654242059345
847,|(1) Optimizer|model|AdaMax_model_3,_1_21,4857.1304,43337.37890625,0.067063108086586,0.014397133758915385
848,|(1) Optimizer|model|AdaMax_model_3,_1_26,5069.002,51582.8515625,0.04591283202171326,0.0007984614527176801
849,|(1) Optimizer|model|AdaMax_model_3,_1_19,4254.039,36210.60546875,0.0445304773747921,0.03882188090365806
850,|(1) Optimizer|model|AdaMax_model_3,_1_62,5023.503,46464.26171875,0.03888297826051712,0.02278054760704503
851,|(1) Optimizer|model|AdaMax_model_3,_1_96,4406.3433,57260.05859375,0.03963993489742279,0.008921879541579
852,|(1) Optimizer|model|AdaMax_model_3,_1_91,4971.489,31616.703125,0.0035838172771036625,0.024072191917656197
853,|(1) Optimizer|model|AdaMax_model_3,_1_65,4275.832,39167.6796875,0.049609389156103134,0.016889413675537555
854,|(1) Optimizer|model|AdaMax_model_3,_1_53,4569.6016,35427.32421875,0.05528479814529419,0.03189434265413067
855,|(1) Optimizer|model|AdaMax_model_3,_1_98,4762.2305,36229.578125,0.04686052352190018,0.041267117929092975
856,|(1) Optimizer|model|AdaMax_model_3,_1_54,4242.2075,32909.16796875,0.02513076364994049,0.049163124225880116
857,|(1) Optimizer|model|AdaMax_model_3,_1_38,4690.5894,47952.3125,0.029419485479593277,0.018539516162273742
858,|(1) Optimizer|model|AdaMax_model_3,_1_31,4134.0728,45120.17578125,0.046737466007471085,0.020273798556151783
859,|(1) Optimizer|model|AdaMax_model_3,_1_36,4858.6567,43850.140625,0.045872870832681656,0.02654237148411819
860,|(1) Optimizer|model|AdaMax_model_3,_1_55,4554.8794,31139.87109375,0.04999130219221115,0.026216222658570973
861,|(1) Optimizer|model|AdaMax_model_3,_1_52,4515.372,49809.37109375,0.02395494095981121,0.016493540988442655
862,|(1) Optimizer|model|AdaMax_model_3,_1_99,4594.4746,42783.8125,0.03358471021056175,0.02089737480559072
863,|(1) Optimizer|model|AdaMax_model_3,_1_64,5432.1963,25005.69921875,0.045198824256658554,0.026447305177498333
864,|(1) Optimizer|model|AdaMax_model_3,_1_90,4530.329,49589.6328125,0.04594225063920021,0.019328291261510873
865,|(1) Optimizer|model|AdaMax_model_3,_1_97,4507.55,34614.09375,0.034788087010383606,0.034742502489524624
866,|(1) Optimizer|model|AdaMax_model_3,_1_63,4751.749,43324.30078125,0.010465217754244804,0.02375164581481315
867,|(1) Optimizer|model|AdaMax_model_3,_1_37,4506.01,72823.2890625,0.04866480827331543,0.0007920278037521661
868,|(1) Optimizer|model|AdaMax_model_3,_1_30,4771.6055,46325.34375,0.04522021859884262,0.00582198927365561
869,|(1) Optimizer|model|AdaMax_model_3,_1_39,4444.4116,49525.0078125,0.06051618233323097,0.017661268167024544
870,|(1) Optimizer|model|AdaMax_model_3,_1_100,4322.1445,33475.64453125,0.04428287222981453,0.012366788934970273
871,|(1) Optimizer|model|AdaMax_model_3,_1_8,4578.2993,47730.67578125,0.019006187096238136,0.02721530610559463
872,|(1) Optimizer|model|AdaMax_model_3,_1_1,4371.9478,38701.5546875,0.05627794563770294,0.03403790906300626
873,|(1) Optimizer|model|AdaMax_model_3,_1_6,4050.5046,48865.2265625,0.05727910250425339,0.021793616002958673
874,|(1) Optimizer|model|AdaMax_model_3,_1_7,4712.8667,34945.953125,0.028191329911351204,0.029227598802773747
875,|(1) Optimizer|model|AdaMax_model_3,_1_9,3960.8623,65920.796875,0.03546390309929848,0.0
876,|(1) Optimizer|model|AdaMax_model_3,_1_23,4525.3677,36374.92578125,0.02112477459013462,0.01676895891574636
877,|(1) Optimizer|model|AdaMax_model_3,_1_24,4795.5044,41086.0703125,0.03692881017923355,0.007931428020477653
878,|(1) Optimizer|model|AdaMax_model_3,_1_12,4202.4194,49724.16015625,0.029875921085476875,0.01771155465732614
879,|(1) Optimizer|model|AdaMax_model_3,_1_15,4430.4736,66884.8984375,0.03513428941369057,0.01436367327489415
880,|(1) Optimizer|model|AdaMax_model_3,_1_41,4734.869,58009.78125,0.03333484008908272,0.011203267472008878
881,|(1) Optimizer|model|AdaMax_model_3,_1_79,4621.751,35246.7734375,0.04825908690690994,0.04333511405033831
882,|(1) Optimizer|model|AdaMax_model_3,_1_46,4312.9883,31767.87109375,0.0443311408162117,0.022476614386006667
883,|(1) Optimizer|model|AdaMax_model_3,_1_70,4933.9194,31129.58984375,0.007821719162166119,0.00957623513607711
884,|(1) Optimizer|model|AdaMax_model_3,_1_84,4589.346,53960.0,0.03754952549934387,0.02399162856977918
885,|(1) Optimizer|model|AdaMax_model_3,_1_48,4166.249,62850.8046875,0.04561953246593475,0.021013343068429776
886,|(1) Optimizer|model|AdaMax_model_3,_1_83,4442.5645,33721.45703125,0.04282306134700775,0.03106997674162954
887,|(1) Optimizer|model|AdaMax_model_3,_1_77,4251.443,40110.02734375,0.0390980988740921,0.030112241753784498
888,|(1) Optimizer|model|AdaMax_model_3,_1_14,4323.0615,62358.703125,0.0419781319797039,0.007636250954400257
889,|(1) Optimizer|model|AdaMax_model_3,_1_13,4301.921,50488.15625,0.060849666595458984,0.014482007501480832
890,|(1) Optimizer|model|AdaMax_model_3,_1_25,4486.9424,32784.30859375,0.019507141783833504,0.029899523745072515
891,|(1) Optimizer|model|AdaMax_model_3,_1_22,4957.641,71165.359375,0.02086188644170761,0.01440404468440179
892,|(1) Optimizer|model|AdaMax_model_3,_1_49,5252.7935,33666.54296875,0.013708178885281086,0.027110792968101767
893,|(1) Optimizer|model|AdaMax_model_3,_1_76,5068.392,36837.14453125,0.047163739800453186,0.02374426857202537
894,|(1) Optimizer|model|AdaMax_model_3,_1_82,4553.3564,47859.31640625,0.03838738799095154,0.026303065202993366
895,|(1) Optimizer|model|AdaMax_model_3,_1_85,4844.585,58510.19921875,0.03010178729891777,0.019630072351522827
896,|(1) Optimizer|model|AdaMax_model_3,_1_71,4734.879,49825.8828125,0.05012255162000656,0.05172171794179694
897,|(1) Optimizer|model|AdaMax_model_3,_1_78,4359.7285,68973.8203125,0.03927416354417801,0.007837274548727019
898,|(1) Optimizer|model|AdaMax_model_3,_1_47,4725.7007,38373.765625,0.04104258492588997,0.027879618458258867
899,|(1) Optimizer|model|AdaMax_model_3,_1_40,4078.5903,69060.8359375,0.03968070074915886,0.02108053899420555
900,|(1) Optimizer|model|SQD_model_0,_1_35,4785.0693,64989.90625,0.0,0.03170551310680547
901,|(1) Optimizer|model|SQD_model_0,_1_32,5361.084,64566.59375,0.0,0.0142810066015257
902,|(1) Optimizer|model|SQD_model_0,_1_92,4677.702,54432.5078125,0.0,0.012827499385252784
903,|(1) Optimizer|model|SQD_model_0,_1_66,5116.6406,59688.42578125,0.0,0.011671541570803513
904,|(1) Optimizer|model|SQD_model_0,_1_59,5420.328,28860.08984375,0.0,0.029394341321031303
905,|(1) Optimizer|model|SQD_model_0,_1_61,4168.847,48132.08984375,0.0,0.027337258485001827
906,|(1) Optimizer|model|SQD_model_0,_1_95,4523.5396,47681.62109375,0.019372710958123207,0.028360079129869875
907,|(1) Optimizer|model|SQD_model_0,_1_57,4602.796,35952.7578125,0.010866355150938034,0.025313179108119994
908,|(1) Optimizer|model|SQD_model_0,_1_68,4816.4004,50970.66796875,0.0,0.00322305706363225
909,|(1) Optimizer|model|SQD_model_0,_1_50,4967.8286,52977.8125,0.0116244126111269,0.03360871791210537
910,|(1) Optimizer|model|SQD_model_0,_1_33,5174.257,60594.3671875,0.0,0.01917525387057401
911,|(1) Optimizer|model|SQD_model_0,_1_34,4996.3843,31418.6015625,0.0,0.0
912,|(1) Optimizer|model|SQD_model_0,_1_51,4644.11,60176.53515625,0.0,0.03036703588266036
913,|(1) Optimizer|model|SQD_model_0,_1_56,4455.168,40310.49609375,0.0,0.015089983971240282
914,|(1) Optimizer|model|SQD_model_0,_1_69,5199.6016,50904.80859375,0.0,0.013845878902163515
915,|(1) Optimizer|model|SQD_model_0,_1_94,4618.179,56870.671875,0.03626229241490364,0.010243850105593156
916,|(1) Optimizer|model|SQD_model_0,_1_60,5202.7935,38868.1171875,0.02537725493311882,0.0
917,|(1) Optimizer|model|SQD_model_0,_1_67,4529.291,58683.3203125,0.0,0.0
918,|(1) Optimizer|model|SQD_model_0,_1_93,4511.0874,45046.890625,0.019133655354380608,0.017194065949240032
919,|(1) Optimizer|model|SQD_model_0,_1_58,4624.2324,29321.9609375,0.0,0.023991750767468664
920,|(1) Optimizer|model|SQD_model_0,_1_5,4992.406,57521.953125,0.0,0.019991879210418242
921,|(1) Optimizer|model|SQD_model_0,_1_2,5015.772,66387.734375,0.007241306826472282,0.04010781837025375
922,|(1) Optimizer|model|SQD_model_0,_1_3,4431.4,40545.3359375,0.0,0.028192016435936086
923,|(1) Optimizer|model|SQD_model_0,_1_4,5387.0566,41636.57421875,0.0,0.03734003325890236
924,|(1) Optimizer|model|SQD_model_0,_1_45,4704.449,42575.1171875,0.0,0.012583342190560077
925,|(1) Optimizer|model|SQD_model_0,_1_89,4454.7993,42912.6171875,0.01795336976647377,0.03373898818607067
926,|(1) Optimizer|model|SQD_model_0,_1_42,4762.4766,52995.25390625,0.024300871416926384,0.02439515074436875
927,|(1) Optimizer|model|SQD_model_0,_1_80,5292.3975,48154.05078125,0.0,0.021068990921846383
928,|(1) Optimizer|model|SQD_model_0,_1_74,5300.2646,42950.984375,0.0,0.041600990520681946
929,|(1) Optimizer|model|SQD_model_0,_1_73,5181.337,48936.328125,0.0,0.0
930,|(1) Optimizer|model|SQD_model_0,_1_87,5005.384,63712.38671875,0.0,0.02253175796837301
931,|(1) Optimizer|model|SQD_model_0,_1_27,4598.366,43776.7421875,0.03354058787226677,0.020640410374893038
932,|(1) Optimizer|model|SQD_model_0,_1_18,4799.4663,44169.45703125,0.0,0.028311985977076803
933,|(1) Optimizer|model|SQD_model_0,_1_20,4525.3457,33979.921875,0.0,0.017318049081364115
934,|(1) Optimizer|model|SQD_model_0,_1_16,4847.9277,42477.71484375,0.015234575606882572,0.0156343083886086
935,|(1) Optimizer|model|SQD_model_0,_1_29,4379.0957,52013.17578125,0.0,0.031291650167711606
936,|(1) Optimizer|model|SQD_model_0,_1_11,4733.387,35217.6953125,0.0,0.03486226823493876
937,|(1) Optimizer|model|SQD_model_0,_1_86,4806.19,37624.98046875,0.0,0.006899725028968736
938,|(1) Optimizer|model|SQD_model_0,_1_72,5114.605,58469.2890625,0.0014039365341886878,0.0
939,|(1) Optimizer|model|SQD_model_0,_1_75,4595.23,37967.2734375,0.00594601733610034,0.019098178660502018
940,|(1) Optimizer|model|SQD_model_0,_1_81,4933.6494,46027.98828125,0.027882695198059082,0.0
941,|(1) Optimizer|model|SQD_model_0,_1_88,4752.1436,49593.5546875,0.0021654029842466116,0.007941518186578659
942,|(1) Optimizer|model|SQD_model_0,_1_43,4616.6963,54985.65625,0.0007583503029309213,0.03441755084168383
943,|(1) Optimizer|model|SQD_model_0,_1_44,4706.2534,54251.7265625,0.0,0.02904465411280553
944,|(1) Optimizer|model|SQD_model_0,_1_10,4366.0938,72460.1484375,0.007090227212756872,0.024616487810194137
945,|(1) Optimizer|model|SQD_model_0,_1_17,4811.6562,59001.640625,0.0,0.022831686443025252
946,|(1) Optimizer|model|SQD_model_0,_1_28,4487.0947,64405.31640625,0.015815135091543198,0.03196105771586327
947,|(1) Optimizer|model|SQD_model_0,_1_21,4927.1304,42830.78515625,0.017046110704541206,0.01670860010634085
948,|(1) Optimizer|model|SQD_model_0,_1_26,5521.2573,48513.75390625,0.0,0.01827220609993236
949,|(1) Optimizer|model|SQD_model_0,_1_19,4463.956,46022.96484375,0.025347590446472168,0.0
950,|(1) Optimizer|model|SQD_model_0,_1_62,5188.697,49637.31640625,0.01778179593384266,0.008302804137555297
951,|(1) Optimizer|model|SQD_model_0,_1_96,4870.6494,55779.046875,0.0,0.013562309980395924
952,|(1) Optimizer|model|SQD_model_0,_1_91,4953.1514,36259.94921875,0.007688680198043585,0.0
953,|(1) Optimizer|model|SQD_model_0,_1_65,4663.498,38841.68359375,0.0019445597426965833,0.01846317646353881
954,|(1) Optimizer|model|SQD_model_0,_1_53,4769.4194,44845.6796875,0.0,0.0
955,|(1) Optimizer|model|SQD_model_0,_1_98,4997.5303,44267.99609375,0.007662941701710224,0.008301626266991413
956,|(1) Optimizer|model|SQD_model_0,_1_54,4373.744,43453.8671875,0.0,0.0032906366642651143
957,|(1) Optimizer|model|SQD_model_0,_1_38,4824.266,45824.5859375,0.01338234543800354,0.02824225638506601
958,|(1) Optimizer|model|SQD_model_0,_1_31,4481.081,44691.26171875,0.0,0.0216505388078266
959,|(1) Optimizer|model|SQD_model_0,_1_36,5107.496,47991.19921875,0.01476562675088644,0.006761384906967164
960,|(1) Optimizer|model|SQD_model_0,_1_55,5244.238,33744.3984375,0.0,0.013547157164205677
961,|(1) Optimizer|model|SQD_model_0,_1_52,4733.892,53048.828125,0.0,0.0018590211801551599
962,|(1) Optimizer|model|SQD_model_0,_1_99,4696.592,47305.7265625,0.023899463936686516,0.00564154923520819
963,|(1) Optimizer|model|SQD_model_0,_1_64,5870.857,27424.935546875,0.0,0.012386279311058783
964,|(1) Optimizer|model|SQD_model_0,_1_90,5006.8,49865.66015625,0.0,0.01788590401069306
965,|(1) Optimizer|model|SQD_model_0,_1_97,4608.473,41045.3671875,0.0,0.0012394104649408023
966,|(1) Optimizer|model|SQD_model_0,_1_63,4742.036,42945.734375,0.014663122594356537,0.025175244183594136
967,|(1) Optimizer|model|SQD_model_0,_1_37,5503.713,63683.84375,0.0,0.030048514516466656
968,|(1) Optimizer|model|SQD_model_0,_1_30,5627.24,43582.984375,0.0002560561115387827,0.01878102439920778
969,|(1) Optimizer|model|SQD_model_0,_1_39,4772.4116,52102.63671875,0.0,0.006351381051309277
970,|(1) Optimizer|model|SQD_model_0,_1_100,4482.408,29020.62109375,0.0,0.036595810620072784
971,|(1) Optimizer|model|SQD_model_0,_1_8,4690.309,49881.05859375,0.0,0.014390592436131123
972,|(1) Optimizer|model|SQD_model_0,_1_1,4746.1763,44752.54296875,0.0,0.012217646893145022
973,|(1) Optimizer|model|SQD_model_0,_1_6,4708.77,50719.46875,0.0,0.015339377590201557
974,|(1) Optimizer|model|SQD_model_0,_1_7,4725.1562,41616.953125,0.024152100086212158,0.0
975,|(1) Optimizer|model|SQD_model_0,_1_9,4254.073,59284.4765625,0.0,0.024322135459951467
976,|(1) Optimizer|model|SQD_model_0,_1_23,4509.5986,39291.765625,0.028786176815629005,0.0
977,|(1) Optimizer|model|SQD_model_0,_1_24,5045.419,38685.53515625,0.023805776610970497,0.019157546177509935
978,|(1) Optimizer|model|SQD_model_0,_1_12,4599.2476,51304.4296875,0.0,0.010923956990466888
979,|(1) Optimizer|model|SQD_model_0,_1_15,4773.4736,62763.28125,0.0,0.024397623851439246
980,|(1) Optimizer|model|SQD_model_0,_1_41,5127.577,59352.37109375,0.0,0.005019944057332958
981,|(1) Optimizer|model|SQD_model_0,_1_79,5134.277,43953.6328125,1.2594199688464869e-05,0.009821408568701973
982,|(1) Optimizer|model|SQD_model_0,_1_46,4596.961,29725.787109375,0.0,0.03199581563646484
983,|(1) Optimizer|model|SQD_model_0,_1_70,4983.9194,30562.4765625,0.0,0.012050536011675422
984,|(1) Optimizer|model|SQD_model_0,_1_84,4899.7397,58700.3671875,0.0,0.0
985,|(1) Optimizer|model|SQD_model_0,_1_48,4848.6875,60787.0234375,0.0,0.02619814552300873
986,|(1) Optimizer|model|SQD_model_0,_1_83,5208.842,34485.1328125,0.0,0.02795213125338326
987,|(1) Optimizer|model|SQD_model_0,_1_77,4789.7075,30328.822265625,0.0,0.06204072392045309
988,|(1) Optimizer|model|SQD_model_0,_1_14,4682.9414,54423.84765625,0.0,0.031847999000884857
989,|(1) Optimizer|model|SQD_model_0,_1_13,4837.9453,50214.8125,0.022098561748862267,0.015644119405038428
990,|(1) Optimizer|model|SQD_model_0,_1_25,5018.8906,38941.71484375,0.0,0.0
991,|(1) Optimizer|model|SQD_model_0,_1_22,5097.066,72331.3984375,0.0,0.011504942146925158
992,|(1) Optimizer|model|SQD_model_0,_1_49,5283.6455,43574.6484375,0.0,0.0
993,|(1) Optimizer|model|SQD_model_0,_1_76,5312.7217,37674.75390625,0.0,0.01893335226935549
994,|(1) Optimizer|model|SQD_model_0,_1_82,5070.5586,53241.04296875,0.002025783760473132,0.005127589464418414
995,|(1) Optimizer|model|SQD_model_0,_1_85,5030.9595,53673.359375,0.0,0.035516113349902276
996,|(1) Optimizer|model|SQD_model_0,_1_71,5098.581,59895.13671875,0.0,0.013483667491101229
997,|(1) Optimizer|model|SQD_model_0,_1_78,4962.309,59481.68359375,0.0,0.03034118612918148
998,|(1) Optimizer|model|SQD_model_0,_1_47,5036.4707,41338.48046875,0.0,0.016596413396312713
999,|(1) Optimizer|model|SQD_model_0,_1_40,4753.8096,64453.765625,0.0,0.03391846676602824
1000,|(3) AS|model|AS more rules_model_1,_1_35,4586.0693,55627.8828125,0.0050701480358839035,0.0722323961690947
1001,|(3) AS|model|AS more rules_model_1,_1_32,5018.5244,59391.4296875,0.014779492281377316,0.03417735812611264
1002,|(3) AS|model|AS more rules_model_1,_1_92,4578.8516,44167.2109375,0.011154627427458763,0.053754829575439034
1003,|(3) AS|model|AS more rules_model_1,_1_66,4794.6914,43069.0078125,0.01670333929359913,0.0709214437811995
1004,|(3) AS|model|AS more rules_model_1,_1_59,4918.7007,24337.365234375,0.025263527408242226,0.046479116796860495
1005,|(3) AS|model|AS more rules_model_1,_1_61,4159.4873,36728.35546875,0.0,0.06801069983706345
1006,|(3) AS|model|AS more rules_model_1,_1_95,4730.368,35899.0390625,0.0,0.07090267308368514
1007,|(3) AS|model|AS more rules_model_1,_1_57,4321.796,24858.08984375,0.03173883259296417,0.0703757676496725
1008,|(3) AS|model|AS more rules_model_1,_1_68,4475.4307,38999.24609375,0.015371691435575485,0.05599731021588445
1009,|(3) AS|model|AS more rules_model_1,_1_50,4670.815,50808.609375,0.037431906908750534,0.0420048495675187
1010,|(3) AS|model|AS more rules_model_1,_1_33,5061.531,46623.20703125,0.017360694706439972,0.057472490949957024
1011,|(3) AS|model|AS more rules_model_1,_1_34,4834.6333,20913.9296875,0.019463516771793365,0.04022141815156359
1012,|(3) AS|model|AS more rules_model_1,_1_51,4644.11,54092.55859375,0.0,0.05129602118448722
1013,|(3) AS|model|AS more rules_model_1,_1_56,4283.4385,29567.7734375,0.041332878172397614,0.05674743060012523
1014,|(3) AS|model|AS more rules_model_1,_1_69,5301.7964,40509.45703125,0.0,0.04993727732637141
1015,|(3) AS|model|AS more rules_model_1,_1_94,4618.179,42771.8203125,0.03626229241490364,0.06591077119278563
1016,|(3) AS|model|AS more rules_model_1,_1_60,5546.3433,26598.94921875,0.0,0.049704109867442024
1017,|(3) AS|model|AS more rules_model_1,_1_67,4578.5073,48378.03125,0.0,0.04198922445591078
1018,|(3) AS|model|AS more rules_model_1,_1_93,4428.4473,35412.3671875,0.03885553777217865,0.0610206549609032
1019,|(3) AS|model|AS more rules_model_1,_1_58,4535.832,21762.01953125,0.017374560236930847,0.06092545547885975
1020,|(3) AS|model|AS more rules_model_1,_1_5,4766.7227,50501.05859375,0.028561333194375038,0.04036354769242202
1021,|(3) AS|model|AS more rules_model_1,_1_2,5137.9644,53326.8671875,0.0,0.07826658040004059
1022,|(3) AS|model|AS more rules_model_1,_1_3,4311.568,32704.525390625,0.012280306778848171,0.052756431209823866
1023,|(3) AS|model|AS more rules_model_1,_1_4,5161.7085,35785.0859375,0.04256875440478325,0.06638962033065597
1024,|(3) AS|model|AS more rules_model_1,_1_45,4495.166,33224.50390625,0.014918917790055275,0.04798154492832117
1025,|(3) AS|model|AS more rules_model_1,_1_89,4693.7495,40913.7890625,0.0,0.04068896956937
1026,|(3) AS|model|AS more rules_model_1,_1_42,4907.6714,40605.73828125,0.0050745378248393536,0.07704697609112543
1027,|(3) AS|model|AS more rules_model_1,_1_80,4891.565,36768.15625,0.02836362086236477,0.05933383114046143
1028,|(3) AS|model|AS more rules_model_1,_1_74,4954.652,37369.94140625,0.026825910434126854,0.06763030566687482
1029,|(3) AS|model|AS more rules_model_1,_1_73,5106.9526,31265.73046875,0.016944166272878647,0.05623672299696269
1030,|(3) AS|model|AS more rules_model_1,_1_87,4353.4478,59475.0078125,0.027214346453547478,0.03916080279866484
1031,|(3) AS|model|AS more rules_model_1,_1_27,4797.6343,34198.390625,0.001138247549533844,0.05504209511967106
1032,|(3) AS|model|AS more rules_model_1,_1_18,4909.612,38906.265625,0.0,0.06106295354356132
1033,|(3) AS|model|AS more rules_model_1,_1_20,4562.1567,24212.302734375,0.0,0.05479359144688971
1034,|(3) AS|model|AS more rules_model_1,_1_16,5012.8677,34038.4296875,0.0,0.04861945409787446
1035,|(3) AS|model|AS more rules_model_1,_1_29,4362.07,47053.0390625,0.0032950264867395163,0.04925032491356029
1036,|(3) AS|model|AS more rules_model_1,_1_11,4718.387,31815.908203125,0.003684542840346694,0.04724166732956804
1037,|(3) AS|model|AS more rules_model_1,_1_86,4766.19,26694.43359375,0.005904045887291431,0.07494806979557607
1038,|(3) AS|model|AS more rules_model_1,_1_72,5130.7036,45633.9296875,0.0,0.04857106320563974
1039,|(3) AS|model|AS more rules_model_1,_1_75,4670.664,35999.1171875,0.0,0.026311830790085523
1040,|(3) AS|model|AS more rules_model_1,_1_81,4988.074,29355.01953125,0.02122301049530506,0.07882738548192322
1041,|(3) AS|model|AS more rules_model_1,_1_88,4811.3804,34760.08203125,0.0,0.055731138040104794
1042,|(3) AS|model|AS more rules_model_1,_1_43,4390.8975,42250.55859375,0.0234448853880167,0.0737299812055042
1043,|(3) AS|model|AS more rules_model_1,_1_44,4679.199,44165.046875,0.0004075721953995526,0.07164190967228688
