+------------------------------------------+--------------------+--------------------+--------------------+
|                candidate                 |  makespan_reward   |  tardiness_reward  |     total_sum      |
+------------------------------------------+--------------------+--------------------+--------------------+
|   |Rule_DDQN|MachineCompressed_model_4   | 4.845465536229312  |  5.16713184237391  | 10.012597378603221 |
|       |Rule_DDQN|Complete_model_1        | 4.700062535703182  | 5.095989811376087  | 9.796052347079268  |
|       |Rule_DDQN|Complete_model_3        | 4.6079401560127735 | 5.087592364130932  | 9.695532520143706  |
|   |Rule_PPO|MachineCompressed_model_4    | 3.4129403340630233 | 4.721025665104202  | 8.133965999167225  |
|   |Rule_PPO|MachineCompressed_model_6    | 3.164522855076939  | 4.730395653864946  | 7.894918508941885  |
|   |Rule_PPO|MachineCompressed_model_5    | 3.2460750439204276 | 4.626641416759889  | 7.872716460680317  |
|        |Rule_PPO|Complete_model_3        | 3.1161764850839972 | 4.738675146897934  | 7.854851631981931  |
|        |Rule_PPO|Complete_model_1        | 3.8198056630790234 | 4.009172971393887  |  7.82897863447291  |
|       |Rule_DDQN|Complete_model_2        | 2.7530306790140457 | 5.052150984359331  | 7.805181663373377  |
|   |Rule_PPO|MachineCompressed_model_7    | 3.6395081118680537 | 4.078891401296274  | 7.718399513164328  |
|   |Rule_DDQN|MachineCompressed_model_5   | 3.6762618171051145 | 3.828885315382908  | 7.505147132488022  |
|       |Rule_DDQN|Complete_model_0        | 2.4223901317454875 | 4.818989814752677  | 7.2413799464981645 |
|        |Rule_PPO|Complete_model_2        | 1.8357632823754102 | 4.269878636976565  | 6.105641919351975  |
|   |Rule_DDQN|MachineCompressed_model_7   | 1.8370956967701204 | 4.166146162084946  | 6.003241858855066  |
|      |Flexible_PPO|Complete_model_0      | 3.5833609632682055 | 1.8146356612142205 | 5.397996624482426  |
|     |Flexible_DDQN|Complete_model_0      | 3.395748708921019  | 1.9525194313430168 | 5.348268140264036  |
|        |Rule_PPO|Complete_model_0        | 0.6226683946151752 | 4.577449952159509  | 5.200118346774684  |
| |Flexible_DDQN|MachineCompressed_model_7 | 2.2443762757757213 |  2.9289066782079   | 5.173282953983621  |
| |Flexible_PPO|MachineCompressed_model_7  | 3.082891507423483  | 2.0235112677063585 | 5.106402775129841  |
|      |Flexible_PPO|Complete_model_3      | 2.5005019889213145 | 2.5942544678492174 | 5.094756456770532  |
|   |Rule_DDQN|MachineCompressed_model_6   | 0.5006861945730634 |  4.53159076315382  | 5.032276957726883  |
|      |Flexible_PPO|Complete_model_2      | 2.9596061281627044 | 2.056199086939542  | 5.0158052151022465 |
| |Flexible_PPO|MachineCompressed_model_4  | 3.211171668022871  | 1.7781587398563425 | 4.989330407879214  |
| |Flexible_PPO|MachineCompressed_model_5  | 3.2177948820171878 | 1.7668562188435766 | 4.984651100860765  |
|      |Flexible_PPO|Complete_model_1      | 2.1571804495179094 | 2.7873729557146047 | 4.944553405232514  |
| |Flexible_PPO|MachineCompressed_model_6  | 3.2397805033251643 | 1.611421193749117  | 4.8512016970742815 |
| |Flexible_DDQN|MachineCompressed_model_5 | 3.9149882884230465 | 0.9168106275800659 | 4.8317989160031125 |
|     |Flexible_DDQN|Complete_model_3      | 4.275093468371779  | 0.4373284014372742 | 4.712421869809053  |
|     |Flexible_DDQN|Complete_model_2      | 4.062746623530984  | 0.6125343407872271 | 4.675280964318211  |
|     |Flexible_DDQN|Complete_model_1      | 2.6525085660396144 | 1.9877864257210869 | 4.640294991760701  |
| |Flexible_DDQN|MachineCompressed_model_4 | 3.4276606999337673 | 1.0427689473202724 |  4.47042964725404  |
| |Flexible_DDQN|MachineCompressed_model_6 | 3.8741955645382404 | 0.1883276536623615 | 4.062523218200602  |
+------------------------------------------+--------------------+--------------------+--------------------+
