,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
56,|Flexible_DDQN|Complete_model_3,_1_54,4084.9038,44946.17578125,0.05635643005371094,0.0
57,|Flexible_DDQN|Complete_model_3,_1_38,4506.2407,60998.3125,0.04959063231945038,0.009921082814615385
58,|Flexible_DDQN|Complete_model_3,_1_31,4187.799,59239.53125,0.04262847825884819,0.0
59,|Flexible_DDQN|Complete_model_3,_1_36,4886.752,53610.203125,0.04168184474110603,0.0035207928419626203
60,|Flexible_DDQN|Complete_model_3,_1_55,4869.7866,38211.125,0.019105080515146255,0.0018420274477545932
61,|Flexible_DDQN|Complete_model_3,_1_52,4247.4766,65285.8984375,0.055321451276540756,0.0
62,|Flexible_DDQN|Complete_model_3,_1_99,4526.592,51394.453125,0.043181706219911575,0.0
63,|Flexible_DDQN|Complete_model_3,_1_64,5383.9785,25143.357421875,0.05055616796016693,0.021156425281998854
64,|Flexible_DDQN|Complete_model_3,_1_90,4780.973,65220.48828125,0.02035239152610302,0.0
65,|Flexible_DDQN|Complete_model_3,_1_97,4558.117,43887.3359375,0.009354419074952602,0.0025600469965560047
66,|Flexible_DDQN|Complete_model_3,_1_63,4667.749,49653.59375,0.0425635501742363,0.012663293442687556
67,|Flexible_DDQN|Complete_model_3,_1_37,4509.3096,92401.6953125,0.048972245305776596,0.0
68,|Flexible_DDQN|Complete_model_3,_1_30,4697.6055,54847.90625,0.08398234844207764,0.0022788616095750997
69,|Flexible_DDQN|Complete_model_3,_1_39,4646.4116,50748.55078125,0.01554663572460413,0.019218548866966854
70,|Flexible_DDQN|Complete_model_3,_1_100,4435.876,41855.92578125,0.010656187310814857,0.0
71,|Flexible_DDQN|Complete_model_3,_1_8,4469.309,57812.765625,0.03584643825888634,0.014171115041597083
72,|Flexible_DDQN|Complete_model_3,_1_1,4283.432,50251.59765625,0.061534494161605835,0.0010063521804283637
73,|Flexible_DDQN|Complete_model_3,_1_6,4241.505,64421.94140625,0.031407430768013,0.0022018836279229124
74,|Flexible_DDQN|Complete_model_3,_1_7,4356.08,47152.9140625,0.1674763411283493,0.0
75,|Flexible_DDQN|Complete_model_3,_1_9,3976.0732,75006.78125,0.028761861845850945,0.00264424724655558
76,|Flexible_DDQN|Complete_model_3,_1_23,4459.636,43257.265625,0.04224662110209465,0.0
77,|Flexible_DDQN|Complete_model_3,_1_24,4789.246,54982.69140625,0.029148561879992485,0.0
78,|Flexible_DDQN|Complete_model_3,_1_12,4130.745,61095.2265625,0.04158329963684082,0.0034616726925273855
79,|Flexible_DDQN|Complete_model_3,_1_15,4424.4736,85782.15625,0.026950286701321602,0.0
80,|Flexible_DDQN|Complete_model_3,_1_41,4427.217,75951.46875,0.08778510987758636,0.0
81,|Flexible_DDQN|Complete_model_3,_1_79,4653.58,57101.43359375,0.05217163637280464,0.0
82,|Flexible_DDQN|Complete_model_3,_1_46,4374.0894,39056.53515625,0.03226488083600998,0.007033452892763506
83,|Flexible_DDQN|Complete_model_3,_1_70,4671.1445,32956.015625,0.049996327608823776,0.0
84,|Flexible_DDQN|Complete_model_3,_1_84,4551.4277,69160.171875,0.02977725677192211,0.0018883257417404277
85,|Flexible_DDQN|Complete_model_3,_1_48,4075.8108,96254.9921875,0.04237622767686844,0.0
86,|Flexible_DDQN|Complete_model_3,_1_83,4508.9365,42212.01171875,0.036625612527132034,0.0
87,|Flexible_DDQN|Complete_model_3,_1_77,4134.537,54570.88671875,0.03827203810214996,0.00799838873118021
88,|Flexible_DDQN|Complete_model_3,_1_14,4298.99,76947.1796875,0.045535970479249954,0.0
89,|Flexible_DDQN|Complete_model_3,_1_13,4515.8228,62207.76953125,0.036999139934778214,0.0
90,|Flexible_DDQN|Complete_model_3,_1_25,4410.984,40875.21484375,0.02326686680316925,0.01201049672566748
91,|Flexible_DDQN|Complete_model_3,_1_22,4820.9087,77275.7421875,0.0382501594722271,0.005971451840931948
92,|Flexible_DDQN|Complete_model_3,_1_49,5163.433,36906.73046875,0.044273484498262405,0.014052278493841048
93,|Flexible_DDQN|Complete_model_3,_1_76,5127.971,41292.7578125,0.03847121074795723,0.014603277466434562
94,|Flexible_DDQN|Complete_model_3,_1_82,4575.8022,65997.1484375,0.0334603525698185,0.0
95,|Flexible_DDQN|Complete_model_3,_1_85,4655.001,77674.03125,0.05454075336456299,0.0
96,|Flexible_DDQN|Complete_model_3,_1_71,4682.581,62697.7265625,0.0458558090031147,0.016916020527099285
97,|Flexible_DDQN|Complete_model_3,_1_78,4457.7285,81918.9609375,0.02879054844379425,0.004720735607779025
98,|Flexible_DDQN|Complete_model_3,_1_47,4784.468,50024.3671875,0.036058854311704636,0.0
99,|Flexible_DDQN|Complete_model_3,_1_40,3981.3325,81792.2265625,0.047962967306375504,0.006268593304468003
100,|Flexible_DDQN|Complete_model_2,_1_35,4055.2017,88250.5078125,0.05720188841223717,0.004163033124497356
101,|Flexible_DDQN|Complete_model_2,_1_32,4321.071,60958.359375,0.041013408452272415,0.04129374528537344
102,|Flexible_DDQN|Complete_model_2,_1_92,4301.8403,67828.3515625,0.034779224544763565,0.0
103,|Flexible_DDQN|Complete_model_2,_1_66,4540.3467,68034.609375,0.04417622834444046,0.009649427857363169
104,|Flexible_DDQN|Complete_model_2,_1_59,4873.89,36693.5234375,0.030289653688669205,0.0020125700927082434
105,|Flexible_DDQN|Complete_model_2,_1_61,3920.221,76685.40625,0.04394374415278435,0.0005784422129775968
106,|Flexible_DDQN|Complete_model_2,_1_95,4175.4663,61912.4609375,0.05869702249765396,0.008709995072851764
107,|Flexible_DDQN|Complete_model_2,_1_57,4267.086,42670.1328125,0.03267094865441322,0.009889035562818786
108,|Flexible_DDQN|Complete_model_2,_1_68,4270.6943,56279.30078125,0.03697635978460312,0.0023471080538834802
109,|Flexible_DDQN|Complete_model_2,_1_50,4699.969,67637.0546875,0.021267859265208244,0.0
110,|Flexible_DDQN|Complete_model_2,_1_33,4788.2915,83050.6171875,0.05487780272960663,0.0
111,|Flexible_DDQN|Complete_model_2,_1_34,4820.142,29743.46484375,0.015871113166213036,0.0008214379541757176
112,|Flexible_DDQN|Complete_model_2,_1_51,4131.301,82683.859375,0.03905370086431503,0.0
113,|Flexible_DDQN|Complete_model_2,_1_56,4345.427,44602.17578125,0.01819642446935177,0.0003249911370423559
114,|Flexible_DDQN|Complete_model_2,_1_69,4533.249,55968.72265625,0.04079229384660721,0.001990903951493995
115,|Flexible_DDQN|Complete_model_2,_1_94,4618.179,60909.15234375,0.045907214283943176,0.013127671932578112
116,|Flexible_DDQN|Complete_model_2,_1_60,5006.307,30815.03515625,0.03743446618318558,0.0315602842703238
117,|Flexible_DDQN|Complete_model_2,_1_67,4372.1045,69851.640625,0.03423132002353668,0.005117963844648987
118,|Flexible_DDQN|Complete_model_2,_1_93,4443.2627,50600.91796875,0.0329204723238945,0.003461005517281508
119,|Flexible_DDQN|Complete_model_2,_1_58,4442.2754,38617.21875,0.030703121796250343,0.00014867985600202464
120,|Flexible_DDQN|Complete_model_2,_1_5,4706.7905,79294.6640625,0.027377191931009293,0.0
121,|Flexible_DDQN|Complete_model_2,_1_2,4515.5435,94862.9453125,0.04261761158704758,0.0
122,|Flexible_DDQN|Complete_model_2,_1_3,4157.568,58734.25,0.03111311048269272,0.0
123,|Flexible_DDQN|Complete_model_2,_1_4,5181.3223,49162.0078125,0.03652137145400047,0.01715468549064045
124,|Flexible_DDQN|Complete_model_2,_1_45,4181.9287,50467.93359375,0.050676606595516205,0.007155389627919501
125,|Flexible_DDQN|Complete_model_2,_1_89,3971.2588,58363.921875,0.044809795916080475,0.004325374205963397
126,|Flexible_DDQN|Complete_model_2,_1_42,4677.9937,78496.578125,0.02945254184305668,0.0
127,|Flexible_DDQN|Complete_model_2,_1_80,4606.4043,57436.26953125,0.04345226660370827,0.004506312580941761
128,|Flexible_DDQN|Complete_model_2,_1_74,4579.3975,45991.5625,0.049919575452804565,0.03151555187454644
129,|Flexible_DDQN|Complete_model_2,_1_73,5031.7505,48667.140625,0.018635284155607224,0.007525218237306081
130,|Flexible_DDQN|Complete_model_2,_1_87,4215.328,79336.3125,0.03733745589852333,0.004074533998802039
131,|Flexible_DDQN|Complete_model_2,_1_27,4398.2817,58959.76171875,0.07791010290384293,0.0
132,|Flexible_DDQN|Complete_model_2,_1_18,4269.982,61386.140625,0.05226312577724457,0.0
133,|Flexible_DDQN|Complete_model_2,_1_20,4356.1826,48804.77734375,0.03400874510407448,0.0
134,|Flexible_DDQN|Complete_model_2,_1_16,4786.5034,40607.98828125,0.014020823873579502,0.029938976146184144
135,|Flexible_DDQN|Complete_model_2,_1_29,4039.0698,71832.359375,0.05393575131893158,0.008747972844955565
136,|Flexible_DDQN|Complete_model_2,_1_11,4464.387,47737.5,0.06429506838321686,0.00767155841591267
137,|Flexible_DDQN|Complete_model_2,_1_86,4553.19,48593.91015625,0.03317662328481674,0.0
138,|Flexible_DDQN|Complete_model_2,_1_72,4652.6963,78135.578125,0.03704788535833359,0.0
139,|Flexible_DDQN|Complete_model_2,_1_75,4402.7373,40108.9375,0.04001646488904953,0.015289664029877654
140,|Flexible_DDQN|Complete_model_2,_1_81,4796.46,46161.29296875,0.040836501866579056,0.014432838352381773
141,|Flexible_DDQN|Complete_model_2,_1_88,4619.426,57013.09765625,0.03989693894982338,0.0
142,|Flexible_DDQN|Complete_model_2,_1_43,4051.7188,81417.5390625,0.05222056806087494,0.0
143,|Flexible_DDQN|Complete_model_2,_1_44,4254.3857,70720.4296875,0.047858916223049164,0.006445404547204161
144,|Flexible_DDQN|Complete_model_2,_1_10,4051.4966,107484.453125,0.046609967947006226,0.0
145,|Flexible_DDQN|Complete_model_2,_1_17,4635.1904,72893.65625,0.03358541801571846,0.0
146,|Flexible_DDQN|Complete_model_2,_1_28,4289.2915,90804.9921875,0.03014468401670456,0.01024072535267687
147,|Flexible_DDQN|Complete_model_2,_1_21,5132.585,54253.16796875,0.0,0.0
148,|Flexible_DDQN|Complete_model_2,_1_26,5072.4395,61564.03125,0.03769485279917717,0.0
149,|Flexible_DDQN|Complete_model_2,_1_19,4227.1133,47621.84375,0.03986167535185814,0.012388056963172437
150,|Flexible_DDQN|Complete_model_2,_1_62,5006.6064,56919.49609375,0.053208839148283005,0.0
151,|Flexible_DDQN|Complete_model_2,_1_96,4332.6133,60471.9453125,0.05089273676276207,0.021259773697662025
152,|Flexible_DDQN|Complete_model_2,_1_91,4776.135,34658.26953125,0.03959435224533081,0.01027272167664909
153,|Flexible_DDQN|Complete_model_2,_1_65,4306.4966,46062.31640625,0.05297207087278366,0.00976139358752432
154,|Flexible_DDQN|Complete_model_2,_1_53,4568.318,43530.44140625,0.04309109225869179,0.0
155,|Flexible_DDQN|Complete_model_2,_1_98,4787.6177,44985.19140625,0.040419161319732666,0.0
156,|Flexible_DDQN|Complete_model_2,_1_54,4085.9016,49425.25,0.05614619702100754,0.0
157,|Flexible_DDQN|Complete_model_2,_1_38,4824.6704,67245.65625,0.010496212169528008,0.0
158,|Flexible_DDQN|Complete_model_2,_1_31,4191.0605,50803.375,0.04197460412979126,0.014600710467454949
159,|Flexible_DDQN|Complete_model_2,_1_36,5209.6123,52941.0390625,0.003326370846480131,0.00572207221721901
160,|Flexible_DDQN|Complete_model_2,_1_55,4550.9043,38841.92578125,0.03989071771502495,0.0
161,|Flexible_DDQN|Complete_model_2,_1_52,4192.605,58861.953125,0.06264961510896683,0.00926393954818791
162,|Flexible_DDQN|Complete_model_2,_1_99,4555.1924,49386.10546875,0.03659601882100105,0.0045600707009322075
163,|Flexible_DDQN|Complete_model_2,_1_64,5403.3076,26733.9765625,0.04836713895201683,0.01217437908426665
164,|Flexible_DDQN|Complete_model_2,_1_90,4547.329,61946.9921875,0.048240695148706436,0.005551571774205003
165,|Flexible_DDQN|Complete_model_2,_1_97,4499.55,48316.8984375,0.0406687930226326,0.0
166,|Flexible_DDQN|Complete_model_2,_1_63,4624.623,55717.03515625,0.060045406222343445,0.0
167,|Flexible_DDQN|Complete_model_2,_1_37,4496.437,89469.6328125,0.05001121386885643,0.003840585572026508
168,|Flexible_DDQN|Complete_model_2,_1_30,4999.8696,55950.12890625,0.017180101945996284,0.0
169,|Flexible_DDQN|Complete_model_2,_1_39,4618.4116,56461.6328125,0.021271731704473495,0.0
170,|Flexible_DDQN|Complete_model_2,_1_100,4370.6914,39951.0546875,0.030050596222281456,0.004730485491116928
171,|Flexible_DDQN|Complete_model_2,_1_8,4460.2993,66414.546875,0.03772415965795517,0.0
172,|Flexible_DDQN|Complete_model_2,_1_1,4259.1323,50195.15625,0.06499633193016052,0.0011537842492838437
173,|Flexible_DDQN|Complete_model_2,_1_6,3997.5046,62362.9453125,0.046903345733881,0.005293134639178785
174,|Flexible_DDQN|Complete_model_2,_1_7,4656.4497,41574.5234375,0.0420517697930336,0.004239780886453405
175,|Flexible_DDQN|Complete_model_2,_1_9,3797.6812,76427.328125,0.06042953208088875,0.0
176,|Flexible_DDQN|Complete_model_2,_1_23,4583.636,38908.7265625,0.0,0.012941011227709952
177,|Flexible_DDQN|Complete_model_2,_1_24,4743.692,43067.15625,0.03821699693799019,0.018808132310103316
178,|Flexible_DDQN|Complete_model_2,_1_12,4144.7544,67927.4453125,0.0386156365275383,0.0
179,|Flexible_DDQN|Complete_model_2,_1_15,4318.4736,84391.8203125,0.03842310234904289,0.0021333638747506834
180,|Flexible_DDQN|Complete_model_2,_1_41,4340.9067,72532.1875,0.10538937151432037,0.0059855155250693615
181,|Flexible_DDQN|Complete_model_2,_1_79,4659.751,56702.87890625,0.05027210712432861,0.0
182,|Flexible_DDQN|Complete_model_2,_1_46,4324.255,40732.8203125,0.0412040576338768,0.0029760592606067645
183,|Flexible_DDQN|Complete_model_2,_1_70,4653.971,32632.171875,0.052633244544267654,0.0010656593068660285
184,|Flexible_DDQN|Complete_model_2,_1_84,4413.2383,64073.125,0.04759697988629341,0.013163905997303126
185,|Flexible_DDQN|Complete_model_2,_1_48,3936.249,100863.53125,0.05812875181436539,0.0
186,|Flexible_DDQN|Complete_model_2,_1_83,4443.772,38946.65234375,0.04045829176902771,0.010471390251200712
187,|Flexible_DDQN|Complete_model_2,_1_77,3975.5369,58162.90625,0.05190487205982208,0.0
188,|Flexible_DDQN|Complete_model_2,_1_14,4343.4336,78865.1953125,0.036953385919332504,0.0
189,|Flexible_DDQN|Complete_model_2,_1_13,4374.31,58912.0234375,0.04595822095870972,0.006534810213717109
190,|Flexible_DDQN|Complete_model_2,_1_25,4390.9014,44310.984375,0.02888655476272106,0.004376660390127288
191,|Flexible_DDQN|Complete_model_2,_1_22,4840.9087,79397.359375,0.03560449182987213,0.001995915108082631
192,|Flexible_DDQN|Complete_model_2,_1_49,5163.991,41734.875,0.04391920194029808,0.0
193,|Flexible_DDQN|Complete_model_2,_1_76,5264.7363,43915.2578125,0.004584203939884901,0.007334956562076851
194,|Flexible_DDQN|Complete_model_2,_1_82,4487.8022,59426.7890625,0.04097093269228935,0.00666756327238281
195,|Flexible_DDQN|Complete_model_2,_1_85,4719.2817,63119.55859375,0.04521546512842178,0.019465710213241047
196,|Flexible_DDQN|Complete_model_2,_1_71,4674.941,51494.4375,0.04690160974860191,0.043486715643732736
197,|Flexible_DDQN|Complete_model_2,_1_78,4316.2,85884.359375,0.03886191174387932,0.0
198,|Flexible_DDQN|Complete_model_2,_1_47,4734.7686,40607.0625,0.04953242465853691,0.026094009643590817
199,|Flexible_DDQN|Complete_model_2,_1_40,4011.5903,89088.8515625,0.04501480981707573,0.0
200,|Flexible_DDQN|Complete_model_0,_1_35,4395.0693,84566.703125,0.02306509204208851,0.01038228516040923
201,|Flexible_DDQN|Complete_model_0,_1_32,4384.6357,71202.7265625,0.03677588701248169,0.024057404126410407
202,|Flexible_DDQN|Complete_model_0,_1_92,4248.8022,55547.34375,0.039839811623096466,0.023497632708823595
203,|Flexible_DDQN|Complete_model_0,_1_66,4343.6475,58251.828125,0.06489070504903793,0.027898926746923083
204,|Flexible_DDQN|Complete_model_0,_1_59,4806.6567,26232.46875,0.03760213404893875,0.035151953787634756
205,|Flexible_DDQN|Complete_model_0,_1_61,3953.1438,47652.63671875,0.03649492189288139,0.028817000473098372
206,|Flexible_DDQN|Complete_model_0,_1_95,4517.668,53969.765625,0.023636536672711372,0.021487413602096255
207,|Flexible_DDQN|Complete_model_0,_1_57,4251.7153,34084.77734375,0.03552296385169029,0.02553342615945134
208,|Flexible_DDQN|Complete_model_0,_1_68,4242.7305,42961.5546875,0.03914938494563103,0.03289832296260229
209,|Flexible_DDQN|Complete_model_0,_1_50,4633.7964,62012.2890625,0.04644595831632614,0.01570394474991162
210,|Flexible_DDQN|Complete_model_0,_1_33,4796.97,73407.1953125,0.05358947813510895,0.013634862418905346
211,|Flexible_DDQN|Complete_model_0,_1_34,4810.1787,24050.12109375,0.017558826133608818,0.023913276102174478
212,|Flexible_DDQN|Complete_model_0,_1_51,4159.37,67503.953125,0.03512435033917427,0.015772403876340272
213,|Flexible_DDQN|Complete_model_0,_1_56,4344.48,40490.1875,0.01859971508383751,0.012975514201762975
214,|Flexible_DDQN|Complete_model_0,_1_69,4672.999,47139.89453125,0.031379181891679764,0.023626956462529825
215,|Flexible_DDQN|Complete_model_0,_1_94,4618.179,59549.3046875,0.045907214283943176,0.015823521862728757
216,|Flexible_DDQN|Complete_model_0,_1_60,5370.1104,37740.3984375,0.010425010696053505,0.0038303277830188417
217,|Flexible_DDQN|Complete_model_0,_1_67,4318.161,56159.96484375,0.04456106573343277,0.025091082322895312
218,|Flexible_DDQN|Complete_model_0,_1_93,4452.792,46702.640625,0.027318526059389114,0.015167972551547967
219,|Flexible_DDQN|Complete_model_0,_1_58,4369.331,32207.21875,0.04324602708220482,0.02021758637118524
220,|Flexible_DDQN|Complete_model_0,_1_5,4347.2896,69767.078125,0.13686782121658325,0.015655222809974566
221,|Flexible_DDQN|Complete_model_0,_1_2,4741.195,81763.578125,0.027671892195940018,0.019933317288504445
222,|Flexible_DDQN|Complete_model_0,_1_3,4114.568,41193.73046875,0.04003220424056053,0.02590985672724951
223,|Flexible_DDQN|Complete_model_0,_1_4,5237.0566,51568.26953125,0.02686743251979351,0.011127273119017045
224,|Flexible_DDQN|Complete_model_0,_1_45,4342.4062,43845.6171875,0.02668643742799759,0.019452816988921217
225,|Flexible_DDQN|Complete_model_0,_1_89,4032.3533,49776.8828125,0.03974413871765137,0.02247199210493898
226,|Flexible_DDQN|Complete_model_0,_1_42,4716.9277,58051.2109375,0.02527780458331108,0.022713295671458182
227,|Flexible_DDQN|Complete_model_0,_1_80,4621.132,45978.4921875,0.04169445112347603,0.02418707490216369
228,|Flexible_DDQN|Complete_model_0,_1_74,4816.575,53077.3125,0.03340645134449005,0.0061120327638443765
229,|Flexible_DDQN|Complete_model_0,_1_73,4673.5317,40508.69140625,0.07816899567842484,0.02373789424704665
230,|Flexible_DDQN|Complete_model_0,_1_87,4269.328,70343.671875,0.029952023178339005,0.020824264203130084
231,|Flexible_DDQN|Complete_model_0,_1_27,4727.524,49501.24609375,0.025167925283312798,0.014658955374203135
232,|Flexible_DDQN|Complete_model_0,_1_18,4839.883,60077.375,0.005521891638636589,0.0
233,|Flexible_DDQN|Complete_model_0,_1_20,4319.1826,31494.875,0.0488690622150898,0.02623335206213766
234,|Flexible_DDQN|Complete_model_0,_1_16,4710.99,48270.58203125,0.02650676853954792,0.011041249174565214
235,|Flexible_DDQN|Complete_model_0,_1_29,4148.07,53587.49609375,0.03641192242503166,0.03132975530488177
236,|Flexible_DDQN|Complete_model_0,_1_11,4616.459,42303.5390625,0.02151954546570778,0.01917911939215496
237,|Flexible_DDQN|Complete_model_0,_1_86,4547.19,30876.099609375,0.03437791392207146,0.03395079271735993
238,|Flexible_DDQN|Complete_model_0,_1_72,4694.128,54720.59765625,0.03375404328107834,0.03011479831692159
239,|Flexible_DDQN|Complete_model_0,_1_75,4418.416,41120.984375,0.036970801651477814,0.01217037704347135
240,|Flexible_DDQN|Complete_model_0,_1_81,4821.1616,53816.51171875,0.03568745777010918,0.0
241,|Flexible_DDQN|Complete_model_0,_1_88,4606.0225,44862.4296875,0.04295206442475319,0.024460582302013454
242,|Flexible_DDQN|Complete_model_0,_1_43,4588.244,68009.984375,0.00848328322172165,0.017260973831153312
243,|Flexible_DDQN|Complete_model_0,_1_44,4437.3125,64846.0078125,0.028432408347725868,0.01636309373878586
244,|Flexible_DDQN|Complete_model_0,_1_10,3974.607,78585.140625,0.058591876178979874,0.0257687655628199
245,|Flexible_DDQN|Complete_model_0,_1_17,4576.2783,63316.66015625,0.03998446837067604,0.01835098393792391
246,|Flexible_DDQN|Complete_model_0,_1_28,4254.848,83560.1640625,0.035870373249053955,0.018527430454657715
247,|Flexible_DDQN|Complete_model_0,_1_21,4918.2,40867.625,0.02898377738893032,0.026688700941024456
248,|Flexible_DDQN|Complete_model_0,_1_26,5038.038,49375.984375,0.040558844804763794,0.02592680147017979
249,|Flexible_DDQN|Complete_model_0,_1_19,4279.7085,42089.75,0.0354103185236454,0.02500420329310215
250,|Flexible_DDQN|Complete_model_0,_1_62,5283.8096,46325.0546875,0.009582461789250374,0.025403187464862153
251,|Flexible_DDQN|Complete_model_0,_1_96,4379.3433,66538.5234375,0.046172115951776505,0.010904886979346893
252,|Flexible_DDQN|Complete_model_0,_1_91,4852.0957,34616.55859375,0.025613464415073395,0.010476315962353515
253,|Flexible_DDQN|Complete_model_0,_1_65,4527.684,43529.92578125,0.01145088393241167,0.015091343357163523
254,|Flexible_DDQN|Complete_model_0,_1_53,4613.2207,39042.45703125,0.03370629996061325,0.011741470215217337
