,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
48,ATCSchedulingRule_CTRoutingRule,_1_23,4412.259,23718.21875,0.04385418817400932,0.04050200634399126
49,ATCSchedulingRule_CTRoutingRule,_1_55,4425.556,18695.240234375,0.04755068197846413,0.0414036899894979
50,ATCSchedulingRule_CTRoutingRule,_1_69,4431.7275,37091.69921875,0.052000850439071655,0.03553558732409876
51,ATCSchedulingRule_CTRoutingRule,_1_39,4443.051,39306.42578125,0.04594728350639343,0.0371736666658151
52,ATCSchedulingRule_CTRoutingRule,_1_93,4447.2627,33038.95703125,0.03156306967139244,0.03655667786971864
53,ATCSchedulingRule_CTRoutingRule,_1_1,4467.8184,27571.01953125,0.0419827401638031,0.038562624999386834
54,ATCSchedulingRule_CTRoutingRule,_1_97,4476.55,25020.509765625,0.03959851711988449,0.03852091900010441
55,ATCSchedulingRule_CTRoutingRule,_1_11,4489.2646,33210.78515625,0.04922361671924591,0.030661491007845973
56,ATCSchedulingRule_CTRoutingRule,_1_32,4507.5933,60918.26171875,0.034178417176008224,0.031713075427578154
57,ATCSchedulingRule_CTRoutingRule,_1_42,4509.4844,44095.43359375,0.047794777899980545,0.033233064857198194
58,ATCSchedulingRule_CTRoutingRule,_1_80,4511.896,32412.47265625,0.04344690591096878,0.035679580361009364
59,ATCSchedulingRule_CTRoutingRule,_1_22,4516.331,45647.8359375,0.07336293160915375,0.045950434304506675
60,ATCSchedulingRule_CTRoutingRule,_1_82,4521.4043,40387.58984375,0.036902010440826416,0.03421140337970689
61,ATCSchedulingRule_CTRoutingRule,_1_99,4529.976,27948.05078125,0.04526638612151146,0.037347848061545286
62,ATCSchedulingRule_CTRoutingRule,_1_34,4550.117,15650.9892578125,0.06455942243337631,0.042612953441137066
63,ATCSchedulingRule_CTRoutingRule,_1_86,4557.562,25119.8828125,0.03208458796143532,0.03619081799889979
64,ATCSchedulingRule_CTRoutingRule,_1_17,4583.0674,47110.296875,0.040913090109825134,0.03601367057070404
65,ATCSchedulingRule_CTRoutingRule,_1_83,4587.893,25036.1953125,0.03553825244307518,0.037194632497801895
66,ATCSchedulingRule_CTRoutingRule,_1_74,4616.652,36033.5390625,0.04620394483208656,0.04091363373704841
67,ATCSchedulingRule_CTRoutingRule,_1_94,4618.179,45080.7265625,0.03406147658824921,0.03308420698324663
68,ATCSchedulingRule_CTRoutingRule,_1_53,4626.318,24117.826171875,0.0340941920876503,0.04029371678127371
69,ATCSchedulingRule_CTRoutingRule,_1_70,4628.501,18860.57421875,0.057022638618946075,0.03658550137989184
70,ATCSchedulingRule_CTRoutingRule,_1_50,4628.969,42774.30859375,0.03764187544584274,0.0419853679509079
71,ATCSchedulingRule_CTRoutingRule,_1_24,4631.278,28259.06640625,0.05228410288691521,0.03507549116070002
72,ATCSchedulingRule_CTRoutingRule,_1_72,4666.6963,47565.0859375,0.041691020131111145,0.03339425588948974
73,ATCSchedulingRule_CTRoutingRule,_1_88,4669.4316,31023.8671875,0.028998399153351784,0.03766536088281341
74,ATCSchedulingRule_CTRoutingRule,_1_91,4673.028,23125.09765625,0.03853030130267143,0.04778375137206279
75,ATCSchedulingRule_CTRoutingRule,_1_79,4683.271,33045.59765625,0.037030283361673355,0.03310347364117912
76,ATCSchedulingRule_CTRoutingRule,_1_63,4695.749,30114.412109375,0.03568944334983826,0.03957572231959819
77,ATCSchedulingRule_CTRoutingRule,_1_7,4704.224,25587.400390625,0.02083064801990986,0.036605872964125645
78,ATCSchedulingRule_CTRoutingRule,_1_47,4706.042,26575.037109375,0.04430876299738884,0.04975260730605096
79,ATCSchedulingRule_CTRoutingRule,_1_71,4717.981,49489.87890625,0.04294539615511894,0.03622866944249051
80,ATCSchedulingRule_CTRoutingRule,_1_5,4750.391,49341.359375,0.021069655194878578,0.03486164382180241
81,ATCSchedulingRule_CTRoutingRule,_1_27,4753.524,34181.75,0.021755583584308624,0.03227927915115785
82,ATCSchedulingRule_CTRoutingRule,_1_90,4780.973,36664.31640625,0.026135850697755814,0.03657767682199688
83,ATCSchedulingRule_CTRoutingRule,_1_81,4801.092,27565.7421875,0.03653504326939583,0.04157739468657982
84,ATCSchedulingRule_CTRoutingRule,_1_85,4819.9595,45227.78125,0.03148844838142395,0.03326244597267242
85,ATCSchedulingRule_CTRoutingRule,_1_98,4821.0527,28033.056640625,0.037165358662605286,0.040450694647822825
86,ATCSchedulingRule_CTRoutingRule,_1_36,4887.861,38929.6640625,0.03660789877176285,0.03498129901952959
87,ATCSchedulingRule_CTRoutingRule,_1_26,4890.038,33976.02734375,0.05649406835436821,0.04182849793666453
88,ATCSchedulingRule_CTRoutingRule,_1_59,4901.7007,19784.091796875,0.029159272089600563,0.04469215648887851
89,ATCSchedulingRule_CTRoutingRule,_1_37,4904.559,62270.8984375,0.018878620117902756,0.031055180553970007
90,ATCSchedulingRule_CTRoutingRule,_1_21,4911.9033,31528.78125,0.02635270357131958,0.03507919343719842
91,ATCSchedulingRule_CTRoutingRule,_1_62,4971.1387,34169.91015625,0.06103562191128731,0.04109485179619552
92,ATCSchedulingRule_CTRoutingRule,_1_30,4971.8696,33137.09375,0.032669708132743835,0.03659028532291191
93,ATCSchedulingRule_CTRoutingRule,_1_73,4981.8804,29865.78125,0.032794125378131866,0.035487707093798206
94,ATCSchedulingRule_CTRoutingRule,_1_33,4985.6934,51342.45703125,0.033451780676841736,0.03400543099955171
95,ATCSchedulingRule_CTRoutingRule,_1_60,4995.355,23985.595703125,0.048115216195583344,0.03893916316083542
96,ATCSchedulingRule_CTRoutingRule,_1_76,5146.0967,27050.783203125,0.037503477185964584,0.036940206638634406
97,ATCSchedulingRule_CTRoutingRule,_1_64,5156.3394,18171.8046875,0.05970076844096184,0.043706293930239656
98,ATCSchedulingRule_CTRoutingRule,_1_4,5186.9014,33856.796875,0.0316215381026268,0.03689730502234138
99,ATCSchedulingRule_CTRoutingRule,_1_49,5235.1772,25085.384765625,0.021331705152988434,0.03550560632985079
100,AVPROSchedulingRule_CTRoutingRule,_1_61,3980.4873,39564.546875,0.03288948908448219,0.03183735786023718
101,AVPROSchedulingRule_CTRoutingRule,_1_9,4007.2402,51495.3203125,0.028549475595355034,0.03437255044381166
102,AVPROSchedulingRule_CTRoutingRule,_1_40,4055.5903,60337.453125,0.03860300034284592,0.03175720213270495
103,AVPROSchedulingRule_CTRoutingRule,_1_12,4158.0796,39330.87109375,0.03612995520234108,0.03511934388352765
104,AVPROSchedulingRule_CTRoutingRule,_1_54,4167.9775,28270.73046875,0.03643418103456497,0.03807560727633246
105,AVPROSchedulingRule_CTRoutingRule,_1_51,4185.301,54112.015625,0.03215349093079567,0.03233154187834291
106,AVPROSchedulingRule_CTRoutingRule,_1_3,4207.367,33998.01171875,0.023093370720744133,0.028840320559868973
107,AVPROSchedulingRule_CTRoutingRule,_1_10,4227.2207,62718.3515625,0.02213749848306179,0.03302300455564881
108,AVPROSchedulingRule_CTRoutingRule,_1_45,4252.3135,31487.919921875,0.038855671882629395,0.03414996642127602
109,AVPROSchedulingRule_CTRoutingRule,_1_35,4281.0415,55769.59375,0.03294476494193077,0.035141733345852647
110,AVPROSchedulingRule_CTRoutingRule,_1_77,4285.517,30387.630859375,0.02782994508743286,0.03655338004344448
111,AVPROSchedulingRule_CTRoutingRule,_1_89,4288.667,35263.33984375,0.02334788627922535,0.037793884967898546
112,AVPROSchedulingRule_CTRoutingRule,_1_57,4293.375,21078.375,0.028658322989940643,0.0396030244584362
113,AVPROSchedulingRule_CTRoutingRule,_1_31,4324.0615,29838.19140625,0.02068246714770794,0.03813717050513795
114,AVPROSchedulingRule_CTRoutingRule,_1_68,4329.4526,41844.39453125,0.031196631491184235,0.03003776267539396
115,AVPROSchedulingRule_CTRoutingRule,_1_48,4334.0107,48370.3671875,0.018800755962729454,0.03628843431655834
116,AVPROSchedulingRule_CTRoutingRule,_1_29,4345.07,42760.4921875,0.013170188292860985,0.035460753029959546
117,AVPROSchedulingRule_CTRoutingRule,_1_20,4360.0044,24274.9609375,0.03074323944747448,0.03368444680535617
118,AVPROSchedulingRule_CTRoutingRule,_1_28,4374.003,50751.90625,0.023138679563999176,0.035663340868014405
119,AVPROSchedulingRule_CTRoutingRule,_1_56,4393.131,29102.712890625,0.01736319623887539,0.03330970821022436
120,AVPROSchedulingRule_CTRoutingRule,_1_23,4394.17,27576.251953125,0.04728826880455017,0.03490462686945946
121,AVPROSchedulingRule_CTRoutingRule,_1_19,4395.956,29056.63671875,0.029819315299391747,0.03997018138468709
122,AVPROSchedulingRule_CTRoutingRule,_1_43,4403.75,45880.421875,0.023168344050645828,0.035293848966290224
123,AVPROSchedulingRule_CTRoutingRule,_1_58,4404.331,20945.61328125,0.03814505785703659,0.03656572630681814
124,AVPROSchedulingRule_CTRoutingRule,_1_15,4404.4736,45347.1484375,0.028976239264011383,0.037509085026296046
125,AVPROSchedulingRule_CTRoutingRule,_1_46,4404.873,25367.912109375,0.0324569009244442,0.03321172482608584
126,AVPROSchedulingRule_CTRoutingRule,_1_92,4409.1743,47009.7421875,0.026096992194652557,0.031506717246986504
127,AVPROSchedulingRule_CTRoutingRule,_1_65,4411.059,29769.333984375,0.03476639837026596,0.034945547044550156
128,AVPROSchedulingRule_CTRoutingRule,_1_78,4417.243,45447.8359375,0.035338401794433594,0.035351209213978524
129,AVPROSchedulingRule_CTRoutingRule,_1_7,4433.1006,26158.40625,0.12752726674079895,0.03597088650677485
