,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
0,|DeepMARL_MR Prioritized (S)_model_5,_1_61,3942.7266,29991.86328125,0.15244582295417786,0.2533437569536198
1,|DeepMARL_MR Prioritized (S)_model_5,_1_9,3969.7766,44007.96875,0.2345043569803238,0.3192103405472877
2,|DeepMARL_MR Prioritized (S)_model_5,_1_77,4069.4705,32378.943359375,0.29309457540512085,0.21363938409515393
3,|DeepMARL_MR Prioritized (S)_model_5,_1_40,4075.5903,54321.984375,0.13690736889839172,0.14457219714455324
4,|DeepMARL_MR Prioritized (S)_model_5,_1_3,4101.4507,26405.591796875,0.20506487786769867,0.2256917937551498
5,|DeepMARL_MR Prioritized (S)_model_5,_1_51,4136.091,52216.40625,0.3365820050239563,0.09335150237189224
6,|DeepMARL_MR Prioritized (S)_model_5,_1_12,4148.3057,38735.0234375,0.17335428297519684,0.19302009023870872
7,|DeepMARL_MR Prioritized (S)_model_5,_1_89,4173.286,37583.6875,0.00031327540636993945,0.10361107411131601
8,|DeepMARL_MR Prioritized (S)_model_5,_1_31,4178.965,25650.361328125,0.20639851689338684,0.37533701491192584
9,|DeepMARL_MR Prioritized (S)_model_5,_1_48,4179.584,51822.60546875,0.10885974764823914,0.2546474680709774
10,|DeepMARL_MR Prioritized (S)_model_5,_1_29,4207.449,43043.93359375,0.15808162093162537,0.17099730981139058
11,|DeepMARL_MR Prioritized (S)_model_5,_1_10,4208.2217,59868.19140625,0.06180667132139206,0.18568933625819453
12,|DeepMARL_MR Prioritized (S)_model_5,_1_87,4214.328,49803.8671875,0.2145473212003708,0.2747020395684872
13,|DeepMARL_MR Prioritized (S)_model_5,_1_52,4239.6787,30197.18359375,0.3062915503978729,0.30234618736301255
14,|DeepMARL_MR Prioritized (S)_model_5,_1_57,4243.251,20433.93359375,0.10706068575382233,0.3774312486205469
15,|DeepMARL_MR Prioritized (S)_model_5,_1_68,4246.783,34455.74609375,0.4005962312221527,0.20007368617675667
16,|DeepMARL_MR Prioritized (S)_model_5,_1_95,4256.7344,37462.08203125,0.2844918966293335,0.1744645492976132
