,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
0,|Local_model_4,_1_3,3917.5999,23596.65234375,0.5055865049362183,0.3552938208916062
1,|Local_model_4,_1_61,4078.024,30438.94140625,0.0,0.31647702258036964
2,|Local_model_4,_1_40,4098.3325,54010.4140625,0.025601470842957497,0.16075402068620265
3,|Local_model_4,_1_9,4102.321,48005.5,0.032686617225408554,0.20072636521106638
4,|Local_model_4,_1_77,4146.5586,37487.484375,0.15284273028373718,0.12582389191817328
5,|Local_model_4,_1_51,4158.37,44675.46875,0.0,0.21962189189936965
6,|Local_model_4,_1_89,4170.286,34998.63671875,0.025195566937327385,0.216513121410324
7,|Local_model_4,_1_48,4191.274,52719.16015625,0.11554855853319168,0.2901148515030114
8,|Local_model_4,_1_12,4193.0127,34918.5546875,0.10018575191497803,0.17315951340200647
9,|Local_model_4,_1_29,4203.07,40869.50390625,0.0924701914191246,0.2622957620657452
10,|Local_model_4,_1_10,4230.2207,60027.58984375,0.0,0.15754933735738655
11,|Local_model_4,_1_87,4259.328,51376.53515625,0.06789802014827728,0.1432253763382918
12,|Local_model_4,_1_28,4264.6294,58637.25390625,0.20042847096920013,0.22750500388418557
13,|Local_model_4,_1_35,4267.5186,59826.3203125,0.10087824612855911,0.1486122551442266
14,|Local_model_4,_1_31,4281.7207,30667.720703125,0.03949018567800522,0.15237365926883972
15,|Local_model_4,_1_92,4287.959,41174.81640625,0.17209190130233765,0.12938453141189774
16,|Local_model_4,_1_57,4296.4272,20442.27734375,0.0,0.20640299223044745
17,|Local_model_4,_1_54,4312.3525,27473.734375,0.0,0.28239148730195057
18,|Local_model_4,_1_68,4313.4756,34184.7265625,0.08362990617752075,0.19522414479456135
19,|Local_model_4,_1_45,4328.5664,28673.529296875,0.037497807294130325,0.14755453285073394
20,|Local_model_4,_1_56,4334.131,26699.5078125,0.02816728688776493,0.14288698507257278
21,|Local_model_4,_1_100,4369.164,19467.82421875,0.0745064839720726,0.40480412746418876
22,|Local_model_4,_1_14,4369.3677,46817.09765625,0.0785515159368515,0.1518265880742415
23,|Local_model_4,_1_19,4380.391,30149.41015625,0.0,0.18055352410257708
24,|Local_model_4,_1_32,4387.3755,63300.52734375,0.13667471706867218,0.08634638056996108
25,|Local_model_4,_1_20,4401.2163,20237.220703125,0.0,0.2342502495773298
26,|Local_model_4,_1_7,4408.224,25080.759765625,0.6528452038764954,0.1804864553333868
27,|Local_model_4,_1_44,4413.8423,44318.36328125,0.0,0.1919226649065097
28,|Local_model_4,_1_6,4429.3564,33155.8515625,0.022278493270277977,0.20632296829891805
29,|Local_model_4,_1_67,4437.6187,36900.46875,0.0,0.2834519713509612
30,|Local_model_4,_1_93,4439.4473,33300.4765625,0.10038667917251587,0.16180579420447824
31,|Local_model_4,_1_25,4440.7114,21812.611328125,0.04933812841773033,0.3326016378919248
32,|Local_model_4,_1_15,4442.0327,54495.46875,0.0,0.12299035418261302
33,|Local_model_4,_1_78,4442.7285,46596.88671875,0.12236487865447998,0.2232949919958601
34,|Local_model_4,_1_8,4453.216,39947.6171875,0.1689407229423523,0.14863024478665554
35,|Local_model_4,_1_23,4461.259,26528.833984375,0.1587301641702652,0.15376888881583683
36,|Local_model_4,_1_75,4469.711,29862.23828125,0.0,0.0
37,|Local_model_4,_1_97,4473.135,24975.890625,0.3208324611186981,0.1787378688195012
38,|Local_model_4,_1_58,4480.329,20728.482421875,0.06667231023311615,0.27371380652307215
39,|Local_model_4,_1_65,4499.509,30681.802734375,0.02041599154472351,0.06729922456164386
40,|Local_model_4,_1_84,4505.346,43057.36328125,0.09637707471847534,0.15572330500659434
41,|Local_model_4,_1_46,4518.961,22364.697265625,0.0019493491854518652,0.17270749862128013
42,|Local_model_4,_1_95,4519.415,33970.46875,0.00848465133458376,0.27054935479355846
43,|Local_model_4,_1_96,4527.2534,47941.1796875,0.11479705572128296,0.06909829292055601
44,|Local_model_4,_1_86,4548.0366,27331.79296875,0.016234779730439186,0.0
45,|Local_model_4,_1_13,4555.6045,35417.984375,0.1445649117231369,0.17345303054476013
46,|Local_model_4,_1_39,4573.4116,37018.21484375,0.025055397301912308,0.19758759499904374
47,|Local_model_4,_1_18,4573.991,35443.03515625,0.1141645759344101,0.1767342738549623
48,|Local_model_4,_1_43,4605.7036,49236.390625,0.0,0.0
49,|Local_model_4,_1_88,4616.917,31028.537109375,0.15601512789726257,0.17422267562488114
50,|Local_model_4,_1_55,4633.347,21356.43359375,0.14006422460079193,0.19393770721864237
51,|Local_model_4,_1_52,4633.355,30611.0703125,0.0,0.22298092743659617
52,|Local_model_4,_1_50,4635.4854,44830.53515625,0.14587710797786713,0.1678287649765191
53,|Local_model_4,_1_69,4637.852,35735.72265625,0.11385481059551239,0.21300282502087292
54,|Local_model_4,_1_16,4640.8022,30439.41796875,0.30365893244743347,0.21452657258061145
55,|Local_model_4,_1_42,4643.7896,39634.04296875,0.10007329285144806,0.20682930610479255
56,|Local_model_4,_1_37,4646.588,55318.6015625,0.10596439242362976,0.1424517465597003
57,|Local_model_4,_1_99,4659.26,25344.830078125,0.007685827556997538,0.21412008169345467
58,|Local_model_4,_1_17,4660.2783,44019.16796875,0.0,0.21990008967629238
59,|Local_model_4,_1_2,4672.195,65506.31640625,0.07685881108045578,0.12463372345345745
60,|Local_model_4,_1_94,4677.179,40292.01953125,0.0,0.18238442569021993
