,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
46,|DeepMARL_MR Prioritized (S)_model_5,_1_95,4497.9756,36278.94140625,0.02685537375509739,0.27735370575693535
47,|DeepMARL_MR Prioritized (S)_model_5,_1_86,4501.7637,24320.447265625,0.29187512397766113,0.20143222965882582
48,|DeepMARL_MR Prioritized (S)_model_5,_1_39,4524.4116,36639.609375,0.12381353974342346,0.3256894698061044
49,|DeepMARL_MR Prioritized (S)_model_5,_1_13,4528.975,35778.08203125,0.015539017505943775,0.23786621641657427
50,|DeepMARL_MR Prioritized (S)_model_5,_1_83,4534.08,21762.427734375,0.2214486002922058,0.3867935089567802
51,|DeepMARL_MR Prioritized (S)_model_5,_1_27,4542.583,28329.888671875,0.41910260915756226,0.3474107950127752
52,|DeepMARL_MR Prioritized (S)_model_5,_1_52,4549.597,33581.890625,0.029460139572620392,0.16766070870482735
53,|DeepMARL_MR Prioritized (S)_model_5,_1_11,4579.387,27392.412109375,0.10473087430000305,0.30547323492298056
54,|DeepMARL_MR Prioritized (S)_model_5,_1_55,4582.5615,19712.181640625,0.25121361017227173,0.36578226931821217
55,|DeepMARL_MR Prioritized (S)_model_5,_1_17,4583.09,43255.76953125,0.17356382310390472,0.29080259464041075
56,|DeepMARL_MR Prioritized (S)_model_5,_1_38,4594.617,35170.6640625,0.08435820043087006,0.2525417680780593
57,|DeepMARL_MR Prioritized (S)_model_5,_1_82,4607.0464,35861.18359375,0.1065903902053833,0.3268688066721164
58,|DeepMARL_MR Prioritized (S)_model_5,_1_99,4608.9956,28973.380859375,0.0,0.17537589417570124
59,|DeepMARL_MR Prioritized (S)_model_5,_1_94,4618.179,39431.55859375,,0.2555151077279778
60,|DeepMARL_MR Prioritized (S)_model_5,_1_50,4620.8853,41014.12109375,0.2149312049150467,0.31484067122707915
61,|DeepMARL_MR Prioritized (S)_model_5,_1_37,4640.01,53904.3671875,0.2301890254020691,0.32208415535467155
62,|DeepMARL_MR Prioritized (S)_model_5,_1_80,4642.543,29313.720703125,0.21774384379386902,0.3228075371403343
63,|DeepMARL_MR Prioritized (S)_model_5,_1_2,4653.063,54096.44921875,0.11559902131557465,0.25628335352891635
64,|DeepMARL_MR Prioritized (S)_model_5,_1_53,4658.5356,25952.32421875,0.08099595457315445,0.20675334779630247
65,|DeepMARL_MR Prioritized (S)_model_5,_1_24,4659.0054,25413.623046875,0.328343003988266,0.2949182393811186
66,|DeepMARL_MR Prioritized (S)_model_5,_1_88,4662.213,30819.994140625,0.18110258877277374,0.21833396841516767
67,|DeepMARL_MR Prioritized (S)_model_5,_1_32,4668.544,56294.12109375,0.0,0.27923525006589306
68,|DeepMARL_MR Prioritized (S)_model_5,_1_47,4672.9404,33075.328125,0.3407995104789734,0.17277953638074017
69,|DeepMARL_MR Prioritized (S)_model_5,_1_63,4675.458,30381.64453125,0.129007026553154,0.235304833825184
70,|DeepMARL_MR Prioritized (S)_model_5,_1_59,4698.115,19121.41796875,0.2898736298084259,0.27801251903491647
71,|DeepMARL_MR Prioritized (S)_model_5,_1_72,4712.4434,44083.8515625,0.18399004638195038,0.24453397586740164
72,|DeepMARL_MR Prioritized (S)_model_5,_1_5,4713.391,44169.65625,0.21138626337051392,0.294101476638203
73,|DeepMARL_MR Prioritized (S)_model_5,_1_79,4722.751,27189.29296875,0.0323248989880085,0.3602617412111644
74,|DeepMARL_MR Prioritized (S)_model_5,_1_16,4740.8677,27693.23828125,0.020084071904420853,0.35348001098704684
75,|DeepMARL_MR Prioritized (S)_model_5,_1_41,4753.6094,42416.82421875,0.11499596387147903,0.3072100643890907
76,|DeepMARL_MR Prioritized (S)_model_5,_1_74,4761.544,40372.9140625,0.14090900123119354,0.1443190514489837
77,|DeepMARL_MR Prioritized (S)_model_5,_1_90,4780.973,34356.30859375,0.0588279664516449,0.2642488434269738
78,|DeepMARL_MR Prioritized (S)_model_5,_1_71,4785.3506,50840.58203125,0.18436847627162933,0.1700360047959042
79,|DeepMARL_MR Prioritized (S)_model_5,_1_22,4794.9326,45326.1171875,0.16604751348495483,0.31671251412019147
80,|DeepMARL_MR Prioritized (S)_model_5,_1_81,4805.074,27149.728515625,0.1856842190027237,0.2986143096559863
81,|DeepMARL_MR Prioritized (S)_model_5,_1_34,4829.1787,15738.56640625,0.08372621238231659,0.2441649583718295
82,|DeepMARL_MR Prioritized (S)_model_5,_1_85,4839.585,40597.3828125,0.0022953972220420837,0.2536621914924179
83,|DeepMARL_MR Prioritized (S)_model_5,_1_42,4844.738,40326.5859375,0.07991495728492737,0.2825835691526249
84,|DeepMARL_MR Prioritized (S)_model_5,_1_69,4864.443,33805.75,0.0,0.4501388810213837
85,|DeepMARL_MR Prioritized (S)_model_5,_1_98,4873.209,31887.732421875,0.0,0.07113331529003004
86,|DeepMARL_MR Prioritized (S)_model_5,_1_21,4927.2065,25996.345703125,0.0,0.4807055105195888
87,|DeepMARL_MR Prioritized (S)_model_5,_1_70,4933.9194,16921.6640625,0.0,0.4536921564752504
88,|DeepMARL_MR Prioritized (S)_model_5,_1_91,4948.1514,25927.080078125,0.038883987814188004,0.16576815948410578
89,|DeepMARL_MR Prioritized (S)_model_5,_1_36,4951.865,37441.6796875,0.09173736721277237,0.23999049573014702
90,|DeepMARL_MR Prioritized (S)_model_5,_1_73,4991.7505,29122.7734375,0.07371275126934052,0.2133585615812527
91,|DeepMARL_MR Prioritized (S)_model_5,_1_33,5019.257,44446.671875,0.037111591547727585,0.43316648082734466
92,|DeepMARL_MR Prioritized (S)_model_5,_1_30,5046.971,31999.833984375,0.0,0.23699448950649232
93,|DeepMARL_MR Prioritized (S)_model_5,_1_76,5186.7217,25019.216796875,0.054943494498729706,0.26970057846370604
94,|DeepMARL_MR Prioritized (S)_model_5,_1_49,5199.738,23129.462890625,0.10481349378824234,0.24295563841247667
95,|DeepMARL_MR Prioritized (S)_model_5,_1_4,5199.991,32679.71484375,0.02641400322318077,0.3997890391148837
96,|DeepMARL_MR Prioritized (S)_model_5,_1_26,5205.0454,34826.65625,0.09775357693433762,0.2481056360630599
97,|DeepMARL_MR Prioritized (S)_model_5,_1_60,5310.366,23647.982421875,0.0,0.2652878707483693
98,|DeepMARL_MR Prioritized (S)_model_5,_1_62,5366.9043,36526.96875,0.0,0.2158326304641473
99,|DeepMARL_MR Prioritized (S)_model_5,_1_64,5708.3887,18708.02734375,0.026570238173007965,0.2401841857133236
