,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
52,|Deep MARL-MR Beefy (S)_model_3,_1_42,4518.4844,55785.94921875,0.5360492467880249,0.0
53,|Deep MARL-MR Beefy (S)_model_3,_1_39,4541.3267,50681.8125,0.10517874360084534,0.0
54,|Deep MARL-MR Beefy (S)_model_3,_1_16,4549.226,42047.8125,0.2996320128440857,0.0
55,|Deep MARL-MR Beefy (S)_model_3,_1_11,4557.2695,36040.6015625,0.1459047496318817,0.0
56,|Deep MARL-MR Beefy (S)_model_3,_1_37,4566.9463,76302.84375,0.45737242698669434,0.0
57,|Deep MARL-MR Beefy (S)_model_3,_1_99,4566.9956,34482.0390625,0.2841324210166931,0.0
58,|Deep MARL-MR Beefy (S)_model_3,_1_80,4570.712,49655.65625,0.3746423125267029,0.0
59,|Deep MARL-MR Beefy (S)_model_3,_1_82,4572.4297,51148.359375,0.20811647176742554,0.0
60,|Deep MARL-MR Beefy (S)_model_3,_1_17,4576.1904,59417.7265625,0.2905940115451813,0.0
61,|Deep MARL-MR Beefy (S)_model_3,_1_55,4597.1807,24799.771484375,0.18570855259895325,0.047560410961598826
62,|Deep MARL-MR Beefy (S)_model_3,_1_38,4608.5947,50927.68359375,0.056184109300374985,0.0
63,|Deep MARL-MR Beefy (S)_model_3,_1_88,4611.917,41862.56640625,0.3226008713245392,0.0
64,|Deep MARL-MR Beefy (S)_model_3,_1_84,4615.346,56257.69140625,0.0,0.0
65,|Deep MARL-MR Beefy (S)_model_3,_1_33,4616.301,63468.91015625,0.5596246123313904,0.0
66,|Deep MARL-MR Beefy (S)_model_3,_1_72,4617.2344,58511.90625,0.8489782214164734,0.0
67,|Deep MARL-MR Beefy (S)_model_3,_1_94,4618.179,56838.06640625,,0.0
68,|Deep MARL-MR Beefy (S)_model_3,_1_53,4624.2207,35730.96484375,0.13517294824123383,0.0
69,|Deep MARL-MR Beefy (S)_model_3,_1_50,4631.7964,67144.2734375,0.44775915145874023,0.0
70,|Deep MARL-MR Beefy (S)_model_3,_1_7,4674.3696,33314.1796875,0.05456065386533737,0.0
