,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
0,CRSPTSchedulingRule_CTRoutingRule,_1_102,4168.895,42369.9921875,0.16303589940071106,0.12748989654799936
1,CRSPTSchedulingRule_CTRoutingRule,_1_105,4382.4155,26490.59375,0.10177114605903625,0.10320429037952375
2,CRSPTSchedulingRule_CTRoutingRule,_1_133,4309.919,17901.1484375,0.11597935855388641,0.08698083550253352
3,CRSPTSchedulingRule_CTRoutingRule,_1_35,4166.968,34168.5703125,0.09917578101158142,0.12288927461180314
4,CRSPTSchedulingRule_CTRoutingRule,_1_32,4412.5884,29594.115234375,0.11768888682126999,0.09150742484998484
5,CRSPTSchedulingRule_CTRoutingRule,_1_134,4537.031,44791.9921875,0.07908071577548981,0.1072379443181427
6,CRSPTSchedulingRule_CTRoutingRule,_1_194,4258.002,24525.21484375,0.09707863628864288,0.1251393608505279
7,CRSPTSchedulingRule_CTRoutingRule,_1_92,4831.3003,22436.935546875,0.11762915551662445,0.09551822588580217
8,CRSPTSchedulingRule_CTRoutingRule,_1_66,4418.931,29659.513671875,0.049910154193639755,0.10454287621234096
9,CRSPTSchedulingRule_CTRoutingRule,_1_160,4631.414,29027.875,0.10392919182777405,0.08165027030549618
10,CRSPTSchedulingRule_CTRoutingRule,_1_59,4438.5225,30840.46484375,0.2214769572019577,0.09954834682137952
11,CRSPTSchedulingRule_CTRoutingRule,_1_167,4336.4253,42172.07421875,0.06615614891052246,0.10172420533261367
12,CRSPTSchedulingRule_CTRoutingRule,_1_61,4549.9062,38938.390625,0.09092295169830322,0.08536439709482556
13,CRSPTSchedulingRule_CTRoutingRule,_1_95,5157.4326,33477.71875,0.03219619020819664,0.10633102646214408
14,CRSPTSchedulingRule_CTRoutingRule,_1_193,4117.6914,26153.58203125,0.10875702649354935,0.0985062593503155
15,CRSPTSchedulingRule_CTRoutingRule,_1_158,4508.4443,31657.6796875,0.09380806237459183,0.10584912466901349
16,CRSPTSchedulingRule_CTRoutingRule,_1_57,4373.7944,57386.3515625,0.09449218213558197,0.11273677724426887
17,CRSPTSchedulingRule_CTRoutingRule,_1_151,4015.253,45103.796875,0.08462509512901306,0.07542737691719646
18,CRSPTSchedulingRule_CTRoutingRule,_1_68,3965.3123,54256.03515625,0.06993875652551651,0.07865346130632304
19,CRSPTSchedulingRule_CTRoutingRule,_1_156,4346.3228,34694.15234375,0.10391773283481598,0.07307208475388101
20,CRSPTSchedulingRule_CTRoutingRule,_1_50,4776.6865,55577.984375,0.10624004900455475,0.10674566690829229
21,CRSPTSchedulingRule_CTRoutingRule,_1_169,4630.831,48017.33203125,0.07395574450492859,0.11723545265833167
22,CRSPTSchedulingRule_CTRoutingRule,_1_33,3789.908,48842.80859375,0.07075390964746475,0.11721944530360202
23,CRSPTSchedulingRule_CTRoutingRule,_1_135,4568.302,24420.291015625,0.12007859349250793,0.11640248638543113
24,CRSPTSchedulingRule_CTRoutingRule,_1_132,4673.823,50349.4140625,0.09124407172203064,0.10923497412670262
25,CRSPTSchedulingRule_CTRoutingRule,_1_34,5460.391,43490.02734375,0.0006650162977166474,0.10801362135320793
26,CRSPTSchedulingRule_CTRoutingRule,_1_104,4221.8057,32926.08984375,0.07493720948696136,0.0979580889635819
27,CRSPTSchedulingRule_CTRoutingRule,_1_103,5078.4004,18925.623046875,0.1317378729581833,0.11010254844873571
28,CRSPTSchedulingRule_CTRoutingRule,_1_157,4430.902,25839.021484375,0.0807245671749115,0.11806586109041631
29,CRSPTSchedulingRule_CTRoutingRule,_1_51,4341.6465,50250.38671875,0.11141088604927063,0.08085515955254108
30,CRSPTSchedulingRule_CTRoutingRule,_1_168,4025.1997,28391.97265625,0.07236596196889877,0.09680040369110973
31,CRSPTSchedulingRule_CTRoutingRule,_1_56,4324.254,23733.724609375,0.08903518319129944,0.13336647874723595
32,CRSPTSchedulingRule_CTRoutingRule,_1_150,4287.8223,41844.43359375,0.10127711296081543,0.10385426680358638
33,CRSPTSchedulingRule_CTRoutingRule,_1_69,5300.1333,31047.328125,0.09283586591482162,0.09207673033781325
34,CRSPTSchedulingRule_CTRoutingRule,_1_94,4295.5615,25093.59765625,0.0890149250626564,0.11541700496575391
35,CRSPTSchedulingRule_CTRoutingRule,_1_192,4839.408,71588.8203125,0.040796224027872086,0.08633261353981837
36,CRSPTSchedulingRule_CTRoutingRule,_1_166,4109.2866,18709.6328125,0.12235847860574722,0.0970800818186128
37,CRSPTSchedulingRule_CTRoutingRule,_1_60,4551.14,49429.84765625,0.10106450319290161,0.14126691422341633
38,CRSPTSchedulingRule_CTRoutingRule,_1_159,4093.3306,46741.50390625,0.13112063705921173,0.08432455022131181
39,CRSPTSchedulingRule_CTRoutingRule,_1_67,4628.7954,44719.54296875,0.12038550525903702,0.13447905379576303
40,CRSPTSchedulingRule_CTRoutingRule,_1_161,4375.7744,22778.876953125,0.10767436772584915,0.10963870094507257
41,CRSPTSchedulingRule_CTRoutingRule,_1_195,4275.074,24023.10546875,0.12559406459331512,0.1257072042442016
42,CRSPTSchedulingRule_CTRoutingRule,_1_93,3811.9688,31654.732421875,0.18871209025382996,0.10080514766797437
43,CRSPTSchedulingRule_CTRoutingRule,_1_58,4449.9004,26014.005859375,0.07964217662811279,0.09421715612792758
44,CRSPTSchedulingRule_CTRoutingRule,_1_5,4516.333,23629.509765625,0.08647169917821884,0.11664266756173439
45,CRSPTSchedulingRule_CTRoutingRule,_1_2,4402.001,26226.26953125,0.12289679050445557,0.12525732626022443
46,CRSPTSchedulingRule_CTRoutingRule,_1_3,4825.771,27761.0703125,0.07586172223091125,0.10369855621959458
47,CRSPTSchedulingRule_CTRoutingRule,_1_4,4637.5747,48467.26171875,0.11523894965648651,0.10966634206025752
48,CRSPTSchedulingRule_CTRoutingRule,_1_188,4212.859,28285.6875,0.16273213922977448,0.08700064086878914
49,CRSPTSchedulingRule_CTRoutingRule,_1_143,4503.072,24824.51953125,0.13232354819774628,0.12939063840232765
50,CRSPTSchedulingRule_CTRoutingRule,_1_45,4979.328,40001.68359375,0.08801189064979553,0.07270123428763642
51,CRSPTSchedulingRule_CTRoutingRule,_1_89,4110.6523,48337.640625,0.09713263064622879,0.09159110775091384
52,CRSPTSchedulingRule_CTRoutingRule,_1_42,4778.542,23890.70703125,0.07280510663986206,0.11199601782789113
53,CRSPTSchedulingRule_CTRoutingRule,_1_144,4605.281,34678.60546875,0.0849887952208519,0.09820995414074606
54,CRSPTSchedulingRule_CTRoutingRule,_1_80,5016.3115,13938.0771484375,0.12055087089538574,0.08952074893269438
55,CRSPTSchedulingRule_CTRoutingRule,_1_186,4969.7446,24124.638671875,0.07983089983463287,0.1375167571895984
56,CRSPTSchedulingRule_CTRoutingRule,_1_172,4452.658,21566.63671875,0.13921694457530975,0.10303303423391276
57,CRSPTSchedulingRule_CTRoutingRule,_1_74,4211.8887,39901.02734375,0.12608997523784637,0.12488633394644433
58,CRSPTSchedulingRule_CTRoutingRule,_1_73,4492.62,28420.720703125,0.0828658863902092,0.10655447502016617
59,CRSPTSchedulingRule_CTRoutingRule,_1_175,4899.697,22207.564453125,0.05314534530043602,0.14019281668541642
60,CRSPTSchedulingRule_CTRoutingRule,_1_181,4560.263,27959.197265625,0.10213175415992737,0.07732729885036906
61,CRSPTSchedulingRule_CTRoutingRule,_1_87,4076.1775,34682.8828125,0.10202090442180634,0.08764692231970458
62,CRSPTSchedulingRule_CTRoutingRule,_1_27,4944.0303,35006.125,0.026580316945910454,0.09555770945930553
63,CRSPTSchedulingRule_CTRoutingRule,_1_121,5228.427,43115.21875,0.09422184526920319,0.10049132172778356
64,CRSPTSchedulingRule_CTRoutingRule,_1_18,4317.8867,44419.7734375,0.1342942714691162,0.0916065068161028
65,CRSPTSchedulingRule_CTRoutingRule,_1_126,4456.3643,35271.109375,0.09000415354967117,0.11106027931480424
66,CRSPTSchedulingRule_CTRoutingRule,_1_20,4278.1216,33194.625,0.09457962960004807,0.04222440291384258
67,CRSPTSchedulingRule_CTRoutingRule,_1_119,4346.7656,33159.3515625,0.07545514404773712,0.08774022273660294
68,CRSPTSchedulingRule_CTRoutingRule,_1_16,4646.5146,70816.84375,0.10752356052398682,0.14692091568414362
69,CRSPTSchedulingRule_CTRoutingRule,_1_110,4463.462,46309.7109375,0.11199598014354706,0.09529405176481898
70,CRSPTSchedulingRule_CTRoutingRule,_1_29,5213.558,62195.01171875,0.07346923649311066,0.11493420794028654
71,CRSPTSchedulingRule_CTRoutingRule,_1_117,4288.6323,30369.25,0.10077565908432007,0.11490551171672912
72,CRSPTSchedulingRule_CTRoutingRule,_1_11,4639.0806,38128.4609375,0.08434717357158661,0.11163069293768577
73,CRSPTSchedulingRule_CTRoutingRule,_1_128,4630.158,18747.7421875,0.1414588838815689,0.091223544868401
74,CRSPTSchedulingRule_CTRoutingRule,_1_180,4094.501,39815.8125,0.15241000056266785,0.13974898511393175
75,CRSPTSchedulingRule_CTRoutingRule,_1_86,4421.17,33665.35546875,0.09971018880605698,0.1676020658334715
76,CRSPTSchedulingRule_CTRoutingRule,_1_72,4979.494,25697.404296875,0.0,0.08956571349486177
77,CRSPTSchedulingRule_CTRoutingRule,_1_174,4683.4995,47530.9375,0.07667253911495209,0.1271812183837874
78,CRSPTSchedulingRule_CTRoutingRule,_1_173,4221.578,38405.50390625,0.10864825546741486,0.11725897243018216
79,CRSPTSchedulingRule_CTRoutingRule,_1_75,4224.269,27636.525390625,0.1327260434627533,0.08736836610863584
80,CRSPTSchedulingRule_CTRoutingRule,_1_81,4385.1973,40596.93359375,0.09607059508562088,0.11635733129296799
81,CRSPTSchedulingRule_CTRoutingRule,_1_187,3884.5063,38383.09765625,0.14938195049762726,0.08806975197836897
82,CRSPTSchedulingRule_CTRoutingRule,_1_88,4360.9307,54135.61328125,0.10269413143396378,0.11899955773538166
83,CRSPTSchedulingRule_CTRoutingRule,_1_43,4334.785,37070.94140625,0.10540175437927246,0.10611642883241547
84,CRSPTSchedulingRule_CTRoutingRule,_1_145,4542.5605,60158.375,0.13320526480674744,0.10209975275771017
85,CRSPTSchedulingRule_CTRoutingRule,_1_189,4199.1787,33685.328125,0.09494997560977936,0.08207334311306677
86,CRSPTSchedulingRule_CTRoutingRule,_1_142,4965.1377,25011.1328125,0.07276267558336258,0.0884124016173519
87,CRSPTSchedulingRule_CTRoutingRule,_1_44,3972.1316,36201.8671875,0.132264643907547,0.08107043392389089
88,CRSPTSchedulingRule_CTRoutingRule,_1_116,4489.671,46221.80078125,0.14045271277427673,0.11858496846648243
89,CRSPTSchedulingRule_CTRoutingRule,_1_10,4386.0645,48185.74609375,0.11664222180843353,0.11755682809184681
90,CRSPTSchedulingRule_CTRoutingRule,_1_129,4482.7773,24686.259765625,0.11140771955251694,0.09545966549332682
91,CRSPTSchedulingRule_CTRoutingRule,_1_17,4550.836,26923.662109375,0.08300063014030457,0.10799391006986404
92,CRSPTSchedulingRule_CTRoutingRule,_1_111,4402.463,54682.1796875,0.07792267203330994,0.11770796649453986
93,CRSPTSchedulingRule_CTRoutingRule,_1_28,4209.0176,32994.203125,0.1376001238822937,0.10163177298248285
94,CRSPTSchedulingRule_CTRoutingRule,_1_127,4526.502,24503.1171875,0.09240095317363739,0.09794430898546835
95,CRSPTSchedulingRule_CTRoutingRule,_1_21,4427.326,45206.78515625,0.019068343564867973,0.09879525955944854
