,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
71,CRSPTSchedulingRule_CTRoutingRule,_1_117,4288.6323,30369.25,0.09761648625135422,0.10749553083142299
72,CRSPTSchedulingRule_CTRoutingRule,_1_11,4639.0806,38128.4609375,0.07299955189228058,0.11484287022864788
73,CRSPTSchedulingRule_CTRoutingRule,_1_128,4630.158,18747.7421875,0.16587403416633606,0.09047310814800875
74,CRSPTSchedulingRule_CTRoutingRule,_1_180,4094.501,39815.8125,0.14186479151248932,0.13745141125931482
75,CRSPTSchedulingRule_CTRoutingRule,_1_86,4421.17,33665.35546875,0.1008409634232521,0.1421978054275472
76,CRSPTSchedulingRule_CTRoutingRule,_1_72,4979.494,25697.404296875,0.0031050534453243017,0.09068706054222263
77,CRSPTSchedulingRule_CTRoutingRule,_1_174,4683.4995,47530.9375,0.07964827865362167,0.1334639318356455
78,CRSPTSchedulingRule_CTRoutingRule,_1_173,4221.578,38405.50390625,0.09751540422439575,0.1137912319959733
79,CRSPTSchedulingRule_CTRoutingRule,_1_75,4224.269,27636.525390625,0.12699131667613983,0.081621117899897
80,CRSPTSchedulingRule_CTRoutingRule,_1_81,4385.1973,40596.93359375,0.0878414586186409,0.10562477319837538
81,CRSPTSchedulingRule_CTRoutingRule,_1_187,3884.5063,38383.09765625,0.14303922653198242,0.09276701714439461
82,CRSPTSchedulingRule_CTRoutingRule,_1_88,4360.9307,54135.61328125,0.09302743524312973,0.12329817000291154
83,CRSPTSchedulingRule_CTRoutingRule,_1_43,4334.785,37070.94140625,0.10098040848970413,0.11800468403446379
84,CRSPTSchedulingRule_CTRoutingRule,_1_145,4542.5605,60158.375,0.12705448269844055,0.1068185432093405
85,CRSPTSchedulingRule_CTRoutingRule,_1_189,4199.1787,33685.328125,0.08372074365615845,0.08257218498485601
86,CRSPTSchedulingRule_CTRoutingRule,_1_142,4965.1377,25011.1328125,0.07862423360347748,0.08696332038385005
87,CRSPTSchedulingRule_CTRoutingRule,_1_44,3972.1316,36201.8671875,0.10528235137462616,0.0839187053898125
88,CRSPTSchedulingRule_CTRoutingRule,_1_116,4489.671,46221.80078125,0.11365725100040436,0.11263169853742577
89,CRSPTSchedulingRule_CTRoutingRule,_1_10,4386.0645,48185.74609375,0.08903809636831284,0.1319330679610292
90,CRSPTSchedulingRule_CTRoutingRule,_1_129,4482.7773,24686.259765625,0.12023171037435532,0.09176641651213353
91,CRSPTSchedulingRule_CTRoutingRule,_1_17,4550.836,26923.662109375,0.06802888214588165,0.1133497675173775
92,CRSPTSchedulingRule_CTRoutingRule,_1_111,4402.463,54682.1796875,0.07016867399215698,0.12109235467229632
93,CRSPTSchedulingRule_CTRoutingRule,_1_28,4209.0176,32994.203125,0.11701375246047974,0.10272712832068953
94,CRSPTSchedulingRule_CTRoutingRule,_1_127,4526.502,24503.1171875,0.07915026694536209,0.10027638739901255
95,CRSPTSchedulingRule_CTRoutingRule,_1_21,4427.326,45206.78515625,0.019160930067300797,0.10493181420561909
96,CRSPTSchedulingRule_CTRoutingRule,_1_118,4549.0923,16755.326171875,0.08546064794063568,0.0964346273667636
97,CRSPTSchedulingRule_CTRoutingRule,_1_26,4826.165,24170.232421875,0.07221724838018417,0.07845683718888409
98,CRSPTSchedulingRule_CTRoutingRule,_1_120,4523.3047,53010.1640625,0.06310347467660904,0.0773321354491294
99,CRSPTSchedulingRule_CTRoutingRule,_1_19,4642.1616,32959.4296875,0.0851466953754425,0.09237466107650368
100,CRSPTSchedulingRule_CTRoutingRule,_1_164,4479.722,24821.0625,0.10126687586307526,0.08388026079113078
101,CRSPTSchedulingRule_CTRoutingRule,_1_62,4294.9062,41074.125,0.084422767162323,0.11558034090609436
102,CRSPTSchedulingRule_CTRoutingRule,_1_96,4374.4326,47116.2109375,0.09614098817110062,0.11635211493607983
103,CRSPTSchedulingRule_CTRoutingRule,_1_190,5392.931,24460.392578125,0.0,0.10494319866302715
104,CRSPTSchedulingRule_CTRoutingRule,_1_197,4443.484,34580.48046875,0.11024142801761627,0.12287468991924368
105,CRSPTSchedulingRule_CTRoutingRule,_1_91,4546.6963,28493.525390625,0.10391118377447128,0.13191163716356494
106,CRSPTSchedulingRule_CTRoutingRule,_1_65,4476.8193,17457.8515625,0.08519019186496735,0.07120527907069533
107,CRSPTSchedulingRule_CTRoutingRule,_1_163,4266.7817,48328.32421875,0.077825166285038,0.11262503181963063
108,CRSPTSchedulingRule_CTRoutingRule,_1_155,4808.9375,14321.296875,0.04369297996163368,0.11093730399110971
109,CRSPTSchedulingRule_CTRoutingRule,_1_53,3948.2876,35299.9453125,0.11959344893693924,0.12215678063251996
110,CRSPTSchedulingRule_CTRoutingRule,_1_98,4748.2495,40612.2890625,0.060723740607500076,0.08017381802777633
111,CRSPTSchedulingRule_CTRoutingRule,_1_54,4814.2446,24182.75390625,0.07486354559659958,0.11042764183286154
112,CRSPTSchedulingRule_CTRoutingRule,_1_152,5036.788,36346.74609375,0.11364591121673584,0.13295102789061822
