,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
0,|Local_model_4,_1_35,4395.0693,68706.34375,0.015821781009435654,0.019161910465888235
1,|Local_model_4,_1_32,4599.808,66920.71875,0.0007497593760490417,0.0
2,|Local_model_4,_1_92,4514.2324,46957.41796875,0.0,0.0
3,|Local_model_4,_1_66,4872.533,57197.35546875,0.0748552605509758,0.0
4,|Local_model_4,_1_59,4754.887,27280.8828125,0.23580703139305115,0.0
5,|Local_model_4,_1_61,4068.1655,36640.37109375,0.040642090141773224,0.13019349597953653
6,|Local_model_4,_1_95,4533.0503,44148.53125,0.277407705783844,0.1196548835111011
7,|Local_model_4,_1_57,4260.7153,25725.255859375,0.0,0.0
8,|Local_model_4,_1_68,4363.7305,40104.11328125,0.19019316136837006,0.0611059662069885
9,|Local_model_4,_1_50,4699.734,56834.49609375,0.06432348489761353,0.0
10,|Local_model_4,_1_33,5077.942,53897.7734375,0.06987389177083969,0.0630779173061728
11,|Local_model_4,_1_34,4810.1787,21590.15625,0.03968268632888794,0.0
12,|Local_model_4,_1_51,4158.37,56923.33984375,0.10555959492921829,0.056092662782764605
13,|Local_model_4,_1_56,4340.7437,32831.56640625,0.06594392657279968,0.0
14,|Local_model_4,_1_69,4761.852,42926.87109375,0.09729085117578506,0.0
15,|Local_model_4,_1_94,4637.7393,49514.625,0.0,0.0
16,|Local_model_4,_1_60,5081.355,30187.513671875,0.0,0.031240120593290052
17,|Local_model_4,_1_67,4387.6606,43446.39453125,0.16796086728572845,0.18855058548311665
18,|Local_model_4,_1_93,4444.2686,40401.6796875,0.0,0.0
19,|Local_model_4,_1_58,4530.708,26705.677734375,0.0,0.0
20,|Local_model_4,_1_5,4741.9004,54691.83203125,0.0,0.12968645461161898
21,|Local_model_4,_1_2,4794.195,63204.2890625,0.0,0.1369317307696368
22,|Local_model_4,_1_3,4184.564,26963.34375,0.1935013085603714,0.1998361928614801
23,|Local_model_4,_1_4,5216.723,39549.91796875,0.0,0.08606149413432003
24,|Local_model_4,_1_45,4345.6826,33750.0859375,0.12463424354791641,0.12401097640348352
25,|Local_model_4,_1_89,4186.0293,41115.7421875,0.09575905650854111,0.1429945307420196
26,|Local_model_4,_1_42,4714.4517,46096.22265625,0.04652580991387367,0.11122551550051782
