,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
676,|Flexible_DDQN|Global_model_0,_1_23,4539.296,35263.3203125,0.01062962505966425,0.02799046036620221
677,|Flexible_DDQN|Global_model_0,_1_24,4836.7915,40765.484375,0.024104220792651176,0.023148347692312738
678,|Flexible_DDQN|Global_model_0,_1_12,4116.8276,54150.078125,0.04891040176153183,0.021659097871326728
679,|Flexible_DDQN|Global_model_0,_1_15,4589.245,80688.03125,0.009780514054000378,0.008164307035198572
680,|Flexible_DDQN|Global_model_0,_1_41,4747.577,65207.58203125,0.02227086015045643,0.014277946701226093
681,|Flexible_DDQN|Global_model_0,_1_79,4633.266,43018.58203125,0.05411339923739433,0.026747248829418098
682,|Flexible_DDQN|Global_model_0,_1_46,4382.961,36500.2109375,0.035924479365348816,0.019022355060131363
683,|Flexible_DDQN|Global_model_0,_1_70,4616.501,35219.25,0.05488712713122368,0.0015679637351706328
684,|Flexible_DDQN|Global_model_0,_1_84,4790.346,60817.96875,0.0025448317173868418,0.025603659040553797
685,|Flexible_DDQN|Global_model_0,_1_48,4091.9946,79149.6953125,0.04306459054350853,0.021678855813124925
686,|Flexible_DDQN|Global_model_0,_1_83,4535.956,40057.41796875,0.039586927741765976,0.008536363654781701
687,|Flexible_DDQN|Global_model_0,_1_77,4137.537,50163.56640625,0.04426660016179085,0.025664114283956912
688,|Flexible_DDQN|Global_model_0,_1_14,4380.1504,61978.7890625,0.03681440278887749,0.029806562226282515
689,|Flexible_DDQN|Global_model_0,_1_13,4649.8696,50884.78125,0.031013811007142067,0.02399279576095063
690,|Flexible_DDQN|Global_model_0,_1_25,4445.4404,34126.1484375,0.024139389395713806,0.03001639334881144
691,|Flexible_DDQN|Global_model_0,_1_22,4919.924,71993.125,0.026732182130217552,0.02236858117820615
692,|Flexible_DDQN|Global_model_0,_1_49,5163.0166,31143.337890625,0.06427611410617828,0.03209988519537364
693,|Flexible_DDQN|Global_model_0,_1_76,5140.426,36878.0078125,0.039558593183755875,0.028271380323324265
694,|Flexible_DDQN|Global_model_0,_1_82,4764.3315,50866.60546875,0.019646359607577324,0.028531675220969513
695,|Flexible_DDQN|Global_model_0,_1_85,4821.585,57719.08984375,0.03330637514591217,0.028717484218986993
696,|Flexible_DDQN|Global_model_0,_1_71,4821.581,66774.1796875,0.034831173717975616,0.0
697,|Flexible_DDQN|Global_model_0,_1_78,4362.337,73253.5703125,0.04013803228735924,0.019629647848222905
698,|Flexible_DDQN|Global_model_0,_1_47,4729.7007,40549.6171875,0.047419410198926926,0.022238740483899747
699,|Flexible_DDQN|Global_model_0,_1_40,4190.451,69718.9296875,0.032032694667577744,0.030546550537019147
700,|Flexible_DDQN|Global_model_1,_1_35,4262.09,82797.546875,0.0457577183842659,0.006208701493939083
701,|Flexible_DDQN|Global_model_1,_1_32,4215.5854,67532.40625,0.06306628882884979,0.02736826200565163
702,|Flexible_DDQN|Global_model_1,_1_92,4213.959,58711.56640625,0.05381958186626434,0.024213436260757382
703,|Flexible_DDQN|Global_model_1,_1_66,4630.3467,63658.2734375,0.033055588603019714,0.02323553848753615
704,|Flexible_DDQN|Global_model_1,_1_59,4863.89,34369.015625,0.03617464751005173,0.009805822868683204
705,|Flexible_DDQN|Global_model_1,_1_61,3902.33,74965.796875,0.056105293333530426,0.002335576062783513
706,|Flexible_DDQN|Global_model_1,_1_95,4197.5176,60571.73828125,0.06514880806207657,0.011179920807261897
707,|Flexible_DDQN|Global_model_1,_1_57,4260.251,38838.5234375,0.04040444269776344,0.012096705096323502
708,|Flexible_DDQN|Global_model_1,_1_68,4298.8887,52465.953125,0.04035636782646179,0.01999054748146811
709,|Flexible_DDQN|Global_model_1,_1_50,4613.148,55460.265625,0.05441034957766533,0.03425554103302224
710,|Flexible_DDQN|Global_model_1,_1_33,5041.942,73691.2265625,0.031478505581617355,0.01802852167770587
711,|Flexible_DDQN|Global_model_1,_1_34,4592.117,24077.546875,0.05772191658616066,0.02482041925312511
712,|Flexible_DDQN|Global_model_1,_1_51,4172.586,72817.140625,0.03761681169271469,0.01398462409673872
713,|Flexible_DDQN|Global_model_1,_1_56,4370.0713,41185.00390625,0.012159504927694798,0.015824595853699726
714,|Flexible_DDQN|Global_model_1,_1_69,4481.443,47947.9296875,0.0498967245221138,0.02624745816248936
715,|Flexible_DDQN|Global_model_1,_1_94,4618.179,64080.1015625,0.04292483255267143,0.01162698055432642
716,|Flexible_DDQN|Global_model_1,_1_60,5026.782,36470.51171875,0.041965849697589874,0.012728195631302348
717,|Flexible_DDQN|Global_model_1,_1_67,4332.6753,63588.52734375,0.040592458099126816,0.017497825864796573
718,|Flexible_DDQN|Global_model_1,_1_93,4444.67,47639.8125,0.03691037371754646,0.01767968118164707
719,|Flexible_DDQN|Global_model_1,_1_58,4408.5894,38877.390625,0.0421542190015316,0.0
720,|Flexible_DDQN|Global_model_1,_1_5,4716.391,68441.5,0.034176506102085114,0.01819269935179169
721,|Flexible_DDQN|Global_model_1,_1_2,4395.938,87469.4296875,0.05485917255282402,0.017709032982280555
722,|Flexible_DDQN|Global_model_1,_1_3,4108.471,52982.53515625,0.04530738666653633,0.009369852638068079
723,|Flexible_DDQN|Global_model_1,_1_4,5166.0566,55095.1953125,0.0445617251098156,0.005110392223214492
724,|Flexible_DDQN|Global_model_1,_1_45,4232.7764,46093.2734375,0.044294409453868866,0.016977279516752278
725,|Flexible_DDQN|Global_model_1,_1_89,3994.7993,58760.34375,0.045524828135967255,0.011706309689306037
726,|Flexible_DDQN|Global_model_1,_1_42,4639.6665,66363.4765625,0.040096234530210495,0.0055646564330598045
727,|Flexible_DDQN|Global_model_1,_1_80,4553.909,54226.0703125,0.05693985894322395,0.012873575839728545
728,|Flexible_DDQN|Global_model_1,_1_74,4594.2197,45211.8359375,0.0499316081404686,0.028384747705388038
729,|Flexible_DDQN|Global_model_1,_1_73,5011.8354,47443.7421875,0.04182666540145874,0.006112007244194472
730,|Flexible_DDQN|Global_model_1,_1_87,4197.328,78176.0078125,0.052585527300834656,0.010870639303688003
731,|Flexible_DDQN|Global_model_1,_1_27,4377.793,58577.7578125,0.08719626069068909,0.00726226097072131
732,|Flexible_DDQN|Global_model_1,_1_18,4307.947,50899.5703125,0.05253997817635536,0.022663174642118332
733,|Flexible_DDQN|Global_model_1,_1_20,4328.1826,41639.94921875,0.039402566850185394,0.00509563769034716
734,|Flexible_DDQN|Global_model_1,_1_16,4519.1714,52048.20703125,0.05226835981011391,0.0002969881468204013
735,|Flexible_DDQN|Global_model_1,_1_29,4151.127,65611.3515625,0.04349663853645325,0.017638379399105033
736,|Flexible_DDQN|Global_model_1,_1_11,4601.387,49501.30859375,0.03317849710583687,0.009533303299134517
737,|Flexible_DDQN|Global_model_1,_1_86,4467.0933,41193.5859375,0.051786404103040695,0.014357855670379773
738,|Flexible_DDQN|Global_model_1,_1_72,4645.128,65349.87109375,0.04481677711009979,0.0023750126623311965
739,|Flexible_DDQN|Global_model_1,_1_75,4366.3535,40907.75,0.054822031408548355,0.02099217763558738
740,|Flexible_DDQN|Global_model_1,_1_81,4849.0527,44319.97265625,0.03694715350866318,0.021214011477054835
741,|Flexible_DDQN|Global_model_1,_1_88,4610.5234,55348.43359375,0.047172773629426956,0.009360324386379315
742,|Flexible_DDQN|Global_model_1,_1_43,4033.7188,69412.515625,0.06305807083845139,0.01630445975625976
743,|Flexible_DDQN|Global_model_1,_1_44,4283.7544,62672.33984375,0.04925428330898285,0.023355386314151787
744,|Flexible_DDQN|Global_model_1,_1_10,4137.7773,94864.578125,0.03379733860492706,0.007524019326966584
745,|Flexible_DDQN|Global_model_1,_1_17,4653.4688,73434.6171875,0.02865290455520153,0.0
746,|Flexible_DDQN|Global_model_1,_1_28,4273.848,85362.59375,0.04795767739415169,0.012987711358930546
747,|Flexible_DDQN|Global_model_1,_1_21,4821.8823,46740.19140625,0.06507530808448792,0.01585475904127393
748,|Flexible_DDQN|Global_model_1,_1_26,5062.8623,55483.27734375,0.04579322040081024,0.015141634237487583
749,|Flexible_DDQN|Global_model_1,_1_19,4253.1553,35106.2578125,0.04152340069413185,0.04027584654144422
750,|Flexible_DDQN|Global_model_1,_1_62,4998.828,51068.6796875,0.05532682314515114,0.019388778527937023
751,|Flexible_DDQN|Global_model_1,_1_96,4331.2534,77326.4765625,0.04842453822493553,0.007038778908068727
752,|Flexible_DDQN|Global_model_1,_1_91,4824.4297,29541.55078125,0.03744449466466904,0.03393641988276416
753,|Flexible_DDQN|Global_model_1,_1_65,4384.5176,45581.875,0.04235063120722771,0.011350073335436462
754,|Flexible_DDQN|Global_model_1,_1_53,4609.6016,42061.4453125,0.04519861191511154,0.007092799705903255
755,|Flexible_DDQN|Global_model_1,_1_98,4736.2305,42582.109375,0.05111971125006676,0.012031672687532004
756,|Flexible_DDQN|Global_model_1,_1_54,4232.3525,40353.21484375,0.026673775166273117,0.020881126880088318
757,|Flexible_DDQN|Global_model_1,_1_38,4551.4263,58017.76953125,0.04622040316462517,0.01608676710263992
758,|Flexible_DDQN|Global_model_1,_1_31,4128.0728,52954.0078125,0.049050260335206985,0.016532464171592418
759,|Flexible_DDQN|Global_model_1,_1_36,4958.37,50285.87890625,0.034940216690301895,0.015773143141766928
760,|Flexible_DDQN|Global_model_1,_1_55,4528.9043,37452.54296875,0.04797385632991791,0.009595003209204651
761,|Flexible_DDQN|Global_model_1,_1_52,4246.076,58537.1640625,0.08327146619558334,0.015126775222938265
762,|Flexible_DDQN|Global_model_1,_1_99,4508.6953,50152.21484375,0.06957259774208069,0.0
763,|Flexible_DDQN|Global_model_1,_1_64,5482.4727,30197.416015625,0.03285687789320946,0.0
764,|Flexible_DDQN|Global_model_1,_1_90,4780.973,58424.0,0.02538985200226307,0.015153729615865199
765,|Flexible_DDQN|Global_model_1,_1_97,4499.55,47801.60546875,0.044655460864305496,0.0
766,|Flexible_DDQN|Global_model_1,_1_63,4663.749,50457.49609375,0.06204923242330551,0.010621093478473693
767,|Flexible_DDQN|Global_model_1,_1_37,4509.446,76169.6875,0.08080098778009415,0.02105753211110135
768,|Flexible_DDQN|Global_model_1,_1_30,4902.4277,47387.45703125,0.04229636862874031,0.023010878018327952
769,|Flexible_DDQN|Global_model_1,_1_39,4533.4116,56041.95703125,0.04260152578353882,0.011357102266408967
770,|Flexible_DDQN|Global_model_1,_1_100,4396.3438,35968.56640625,0.029047492891550064,0.016978502056618563
771,|Flexible_DDQN|Global_model_1,_1_8,4448.2266,61373.66796875,0.040732406079769135,0.011060753903383493
772,|Flexible_DDQN|Global_model_1,_1_1,4318.1323,49445.4296875,0.06988571584224701,0.009094368023470637
773,|Flexible_DDQN|Global_model_1,_1_6,4070.6409,53513.046875,0.053627919405698776,0.020817736030521068
774,|Flexible_DDQN|Global_model_1,_1_7,4667.393,43631.3515625,0.0361589714884758,0.00756084889952101
775,|Flexible_DDQN|Global_model_1,_1_9,3882.789,82138.6484375,0.047287363559007645,0.0013245371737081477
776,|Flexible_DDQN|Global_model_1,_1_23,4498.3677,40388.94140625,0.02957548387348652,0.012687798318373586
777,|Flexible_DDQN|Global_model_1,_1_24,4982.4604,44747.00390625,0.0,0.014789888195131232
778,|Flexible_DDQN|Global_model_1,_1_12,4097.587,57611.95703125,0.05338706448674202,0.014765173677352498
779,|Flexible_DDQN|Global_model_1,_1_15,4083.764,77947.21875,0.061696331948041916,0.012813005054172443
780,|Flexible_DDQN|Global_model_1,_1_41,4409.915,63550.59765625,0.08339326828718185,0.017898506305354753
781,|Flexible_DDQN|Global_model_1,_1_79,4656.58,54141.55078125,0.051386669278144836,0.005602261676285438
782,|Flexible_DDQN|Global_model_1,_1_46,4258.961,35982.25,0.056358590722084045,0.020204759407114792
783,|Flexible_DDQN|Global_model_1,_1_70,4639.971,29487.05859375,0.051175639033317566,0.017471297101928504
784,|Flexible_DDQN|Global_model_1,_1_84,4505.878,72545.75,0.040984928607940674,0.006446432373374623
785,|Flexible_DDQN|Global_model_1,_1_48,3963.249,91522.1171875,0.060269564390182495,0.008474902496124719
786,|Flexible_DDQN|Global_model_1,_1_83,4328.1313,39773.96875,0.05377444252371788,0.009430051750296011
787,|Flexible_DDQN|Global_model_1,_1_77,4006.5369,57222.28515625,0.06140518933534622,0.013894970464368392
788,|Flexible_DDQN|Global_model_1,_1_14,4336.143,78739.8984375,0.04255992919206619,0.007081811045801043
789,|Flexible_DDQN|Global_model_1,_1_13,4394.394,58350.5390625,0.04852879047393799,0.009488988241508291
790,|Flexible_DDQN|Global_model_1,_1_25,4288.704,48099.84375,0.07259569317102432,0.0
791,|Flexible_DDQN|Global_model_1,_1_22,4874.798,83144.7890625,0.032587114721536636,0.006454546241553976
792,|Flexible_DDQN|Global_model_1,_1_49,5162.3857,35519.86328125,0.06473171710968018,0.01870587663223305
793,|Flexible_DDQN|Global_model_1,_1_76,5151.923,45249.33203125,0.035810619592666626,0.0042939554934186015
794,|Flexible_DDQN|Global_model_1,_1_82,4532.6196,62212.58984375,0.042371716350317,0.005374732981243325
795,|Flexible_DDQN|Global_model_1,_1_85,4822.9595,66194.796875,0.03313744440674782,0.015077512311615726
796,|Flexible_DDQN|Global_model_1,_1_71,4694.695,50418.953125,0.055160511285066605,0.046821430840725625
797,|Flexible_DDQN|Global_model_1,_1_78,4384.337,79457.5078125,0.037632301449775696,0.012092332642795914
798,|Flexible_DDQN|Global_model_1,_1_47,4764.049,46480.78125,0.03665503114461899,0.00036347411204296613
799,|Flexible_DDQN|Global_model_1,_1_40,4094.5903,85066.2421875,0.04388878494501114,0.011582069348979814
800,|Rule_PPO|Local_model_4,_1_35,4409.902,67474.1796875,0.027427321299910545,0.04228251941369864
801,|Rule_PPO|Local_model_4,_1_32,4916.627,54391.8203125,0.0006921085878275335,0.06567703707118386
802,|Rule_PPO|Local_model_4,_1_92,4640.751,47679.04296875,0.0030452299397438765,0.04163562489499084
803,|Rule_PPO|Local_model_4,_1_66,4849.212,49300.31640625,0.0131334587931633,0.04556139086279166
804,|Rule_PPO|Local_model_4,_1_59,4916.215,23619.3671875,0.027754679322242737,0.04434072285352788
805,|Rule_PPO|Local_model_4,_1_61,4002.879,31746.021484375,0.03329560533165932,0.051906319136600834
806,|Rule_PPO|Local_model_4,_1_95,4782.368,37241.140625,0.0,0.051042141087159536
807,|Rule_PPO|Local_model_4,_1_57,4324.9863,23557.609375,0.026104623451828957,0.05065580520728734
808,|Rule_PPO|Local_model_4,_1_68,4305.749,33341.98046875,0.03981525078415871,0.055354869662578146
809,|Rule_PPO|Local_model_4,_1_50,4680.728,51314.3359375,0.0324065275490284,0.04446758607702381
810,|Rule_PPO|Local_model_4,_1_33,5095.047,49163.9375,0.02433575689792633,0.04885022304893791
811,|Rule_PPO|Local_model_4,_1_34,4800.463,17606.9375,0.02034120261669159,0.05192885470098073
812,|Rule_PPO|Local_model_4,_1_51,4228.37,50759.88671875,0.033166512846946716,0.0497151750286708
813,|Rule_PPO|Local_model_4,_1_56,4387.1045,26954.55859375,0.004153084009885788,0.05371645887215303
814,|Rule_PPO|Local_model_4,_1_69,4802.852,37508.3359375,0.025502528995275497,0.05202523184202876
815,|Rule_PPO|Local_model_4,_1_94,4618.179,45253.84765625,0.04292483255267143,0.04688384012339548
816,|Rule_PPO|Local_model_4,_1_60,5510.53,26708.236328125,0.0,0.04938218089864844
817,|Rule_PPO|Local_model_4,_1_67,4368.7295,44113.06640625,0.03659460321068764,0.049530287981954704
818,|Rule_PPO|Local_model_4,_1_93,4404.073,38034.0859375,0.044855739921331406,0.04211021491288573
819,|Rule_PPO|Local_model_4,_1_58,4561.0356,23285.861328125,0.012228711508214474,0.05138154789431063
820,|Rule_PPO|Local_model_4,_1_5,4780.7227,50928.8203125,0.010674906894564629,0.04786504927103643
821,|Rule_PPO|Local_model_4,_1_2,4702.6094,60200.77734375,0.03155989944934845,0.05006874562989574
822,|Rule_PPO|Local_model_4,_1_3,4091.0757,27498.314453125,0.05004855617880821,0.051590920367833665
823,|Rule_PPO|Local_model_4,_1_4,5277.991,37387.2890625,0.02306494675576687,0.04824554371341276
824,|Rule_PPO|Local_model_4,_1_45,4320.9775,32543.416015625,0.032943304628133774,0.047257460383376894
825,|Rule_PPO|Local_model_4,_1_89,4350.8984,42857.6953125,0.021949972957372665,0.042475128145781214
826,|Rule_PPO|Local_model_4,_1_42,4869.1226,41770.015625,0.010702687315642834,0.051470337756624226
827,|Rule_PPO|Local_model_4,_1_80,4701.458,31954.072265625,0.036770936101675034,0.05186655582561636
828,|Rule_PPO|Local_model_4,_1_74,4894.877,38345.23828125,0.027909284457564354,0.05276825865276326
829,|Rule_PPO|Local_model_4,_1_73,5143.8804,30760.263671875,0.0018388921162113547,0.05069479428847442
830,|Rule_PPO|Local_model_4,_1_87,4341.328,55691.21875,0.02647215686738491,0.05267228706437771
831,|Rule_PPO|Local_model_4,_1_27,4623.1157,31641.3671875,0.044991277158260345,0.051060594670199064
832,|Rule_PPO|Local_model_4,_1_18,4933.9766,42970.10546875,0.0,0.03993814366225074
833,|Rule_PPO|Local_model_4,_1_20,4486.9824,22835.8671875,0.0008554000523872674,0.052320002264174145
834,|Rule_PPO|Local_model_4,_1_16,4736.2583,39778.93359375,0.02732492797076702,0.036089335930766006
835,|Rule_PPO|Local_model_4,_1_29,4387.2705,42265.05859375,0.0,0.0530287053205833
836,|Rule_PPO|Local_model_4,_1_11,4754.5083,30987.232421875,0.0,0.04625462248420245
837,|Rule_PPO|Local_model_4,_1_86,4596.707,28709.71875,0.029692288488149643,0.04451656321829638
838,|Rule_PPO|Local_model_4,_1_72,5154.3013,48466.21484375,0.0,0.05035163374208955
839,|Rule_PPO|Local_model_4,_1_75,4526.499,27136.12109375,0.01860054023563862,0.051554128912693814
840,|Rule_PPO|Local_model_4,_1_81,4990.074,38037.05078125,0.00579640781506896,0.03607543753624945
841,|Rule_PPO|Local_model_4,_1_88,4650.819,38156.68359375,0.03683852031826973,0.042836497565208555
842,|Rule_PPO|Local_model_4,_1_43,4181.324,42947.3125,0.04781264811754227,0.05419043536657845
843,|Rule_PPO|Local_model_4,_1_44,4491.1504,45815.0,0.025130048394203186,0.0474540342787694
844,|Rule_PPO|Local_model_4,_1_10,4295.2207,60768.375,0.009649129584431648,0.05081194681867584
845,|Rule_PPO|Local_model_4,_1_17,4689.133,47849.234375,0.017690744251012802,0.051688249705916955
846,|Rule_PPO|Local_model_4,_1_28,4281.6294,61745.49609375,0.04626016318798065,0.04325397671254825
847,|Rule_PPO|Local_model_4,_1_21,4913.7866,31393.755859375,0.025792701169848442,0.04871981974794894
848,|Rule_PPO|Local_model_4,_1_26,5311.193,40323.78125,0.022045783698558807,0.05138615845863976
849,|Rule_PPO|Local_model_4,_1_19,4280.424,28818.607421875,0.03897863253951073,0.0507585664619025
850,|Rule_PPO|Local_model_4,_1_62,5188.697,43216.765625,0.02495451457798481,0.037383785325134575
851,|Rule_PPO|Local_model_4,_1_96,4485.3433,39248.79296875,0.03330133110284805,0.05730958922129763
852,|Rule_PPO|Local_model_4,_1_91,4857.135,26928.9609375,0.031264062970876694,0.04662309880634937
853,|Rule_PPO|Local_model_4,_1_65,4502.684,30373.693359375,0.019071588292717934,0.05114580288465425
854,|Rule_PPO|Local_model_4,_1_53,4696.563,33167.41796875,0.017068807035684586,0.037507968237124045
855,|Rule_PPO|Local_model_4,_1_98,4864.5303,34923.3046875,0.03018561191856861,0.03760914275835581
856,|Rule_PPO|Local_model_4,_1_54,4342.323,33891.19921875,0.0,0.03716875655307108
857,|Rule_PPO|Local_model_4,_1_38,4648.7686,37823.265625,0.034426309168338776,0.052764273718973666
858,|Rule_PPO|Local_model_4,_1_31,4270.591,30663.359375,0.02852610871195793,0.051062092498177766
859,|Rule_PPO|Local_model_4,_1_36,4970.6567,40869.71484375,0.033138077706098557,0.05051575718096026
860,|Rule_PPO|Local_model_4,_1_55,4900.7866,23440.333984375,0.019833283498883247,0.04801800610090309
861,|Rule_PPO|Local_model_4,_1_52,4527.5645,35085.671875,0.012540031224489212,0.04967746720684292
862,|Rule_PPO|Local_model_4,_1_99,4599.123,32647.447265625,0.024601541459560394,0.04745272191319495
863,|Rule_PPO|Local_model_4,_1_64,5482.125,21780.34765625,0.032887112349271774,0.042137996531901444
864,|Rule_PPO|Local_model_4,_1_90,4780.973,39239.8828125,0.02538985200226307,0.04771224620148739
865,|Rule_PPO|Local_model_4,_1_97,4560.001,31596.994140625,0.0027660338673740625,0.04263038830013748
866,|Rule_PPO|Local_model_4,_1_63,4755.749,33692.2890625,0.013570760376751423,0.049509529347268655
867,|Rule_PPO|Local_model_4,_1_37,4746.01,53718.1640625,0.03439471870660782,0.05712041402539343
868,|Rule_PPO|Local_model_4,_1_30,5073.5337,37042.6640625,0.0309138223528862,0.0454814807699967
869,|Rule_PPO|Local_model_4,_1_39,4632.4116,40958.68359375,0.02029053494334221,0.0481669568171122
870,|Rule_PPO|Local_model_4,_1_100,4445.6914,22401.68359375,0.012252354063093662,0.0515848429989477
871,|Rule_PPO|Local_model_4,_1_8,4628.5107,42254.32421875,0.006904677953571081,0.04377253108738688
872,|Rule_PPO|Local_model_4,_1_1,4696.3633,28737.359375,0.008159816265106201,0.05288593064461729
873,|Rule_PPO|Local_model_4,_1_6,4292.246,36880.34375,0.03576786816120148,0.050217516305420075
874,|Rule_PPO|Local_model_4,_1_7,4671.5938,26334.83984375,0.03415413945913315,0.05100057435233546
875,|Rule_PPO|Local_model_4,_1_9,4089.561,51481.8359375,0.020199496299028397,0.048019166913239895
876,|Rule_PPO|Local_model_4,_1_23,4593.259,30294.89453125,0.0,0.04282381211998208
877,|Rule_PPO|Local_model_4,_1_24,4832.564,27235.408203125,0.025172146037220955,0.05155222535479226
878,|Rule_PPO|Local_model_4,_1_12,4293.045,41296.05078125,0.007910641841590405,0.04725637972168301
879,|Rule_PPO|Local_model_4,_1_15,4268.6533,52494.62890625,0.04270713031291962,0.05598319782890443
880,|Rule_PPO|Local_model_4,_1_41,4832.577,53592.8203125,0.006884459871798754,0.039656542736862345
881,|Rule_PPO|Local_model_4,_1_79,4797.2964,28672.03515625,0.034928929060697556,0.0540203227885345
882,|Rule_PPO|Local_model_4,_1_46,4469.961,26294.228515625,0.02158764749765396,0.042320633187256484
883,|Rule_PPO|Local_model_4,_1_70,5029.9194,16428.669921875,0.0,0.05370035743216992
884,|Rule_PPO|Local_model_4,_1_84,4499.166,48606.56640625,0.041891906410455704,0.04555087647550909
885,|Rule_PPO|Local_model_4,_1_48,4259.075,53414.1640625,0.02073671482503414,0.049144032530048024
886,|Rule_PPO|Local_model_4,_1_83,4569.4717,25430.9765625,0.03729892149567604,0.054652125138083485
887,|Rule_PPO|Local_model_4,_1_77,4341.537,37238.46875,0.017577549442648888,0.04721438970733069
888,|Rule_PPO|Local_model_4,_1_14,4478.881,49339.72265625,0.023924311622977257,0.04694263793640319
889,|Rule_PPO|Local_model_4,_1_13,4475.9346,38285.0234375,0.042938511818647385,0.04847047996845584
890,|Rule_PPO|Local_model_4,_1_25,4357.263,25803.16015625,0.05140009894967079,0.04842069416541249
891,|Rule_PPO|Local_model_4,_1_22,4999.9087,59778.7578125,0.016354437917470932,0.03979915163491668
892,|Rule_PPO|Local_model_4,_1_49,5163.0166,23734.53125,0.06427611410617828,0.05477394983115833
893,|Rule_PPO|Local_model_4,_1_76,5246.1904,28158.74609375,0.005079965572804213,0.053245379295355444
894,|Rule_PPO|Local_model_4,_1_82,4677.4043,40366.79296875,0.028171828016638756,0.04996159646484176
895,|Rule_PPO|Local_model_4,_1_85,4844.9595,43077.6328125,0.03043360635638237,0.05228000966410969
896,|Rule_PPO|Local_model_4,_1_71,4937.935,56286.44921875,0.016189277172088623,0.03002407486941525
897,|Rule_PPO|Local_model_4,_1_78,4436.82,44097.10546875,0.03165467083454132,0.055052549159413475
898,|Rule_PPO|Local_model_4,_1_47,4783.4014,33384.265625,0.030590135604143143,0.048665926180668305
899,|Rule_PPO|Local_model_4,_1_40,4349.2944,54767.96875,0.012386924587190151,0.04902126508018946
900,|Rule_PPO|Local_model_5,_1_35,4499.0693,57896.921875,0.016369525343179703,0.06482901655569435
901,|Rule_PPO|Local_model_5,_1_32,4838.7666,56857.2578125,0.007619623560458422,0.0584895424590831
902,|Rule_PPO|Local_model_5,_1_92,4408.9155,41802.5078125,0.030626101419329643,0.050915650864379776
903,|Rule_PPO|Local_model_5,_1_66,4829.4385,51718.3515625,0.01493333000689745,0.04180147600727857
904,|Rule_PPO|Local_model_5,_1_59,4935.1743,27072.1328125,0.02470376528799534,0.03324818189986149
905,|Rule_PPO|Local_model_5,_1_61,4029.33,36445.859375,0.027295108884572983,0.046515859457920986
906,|Rule_PPO|Local_model_5,_1_95,4730.368,39062.3046875,0.005588808562606573,0.04793053442817792
907,|Rule_PPO|Local_model_5,_1_57,4352.75,25277.994140625,0.019971724599599838,0.046314671677199375
908,|Rule_PPO|Local_model_5,_1_68,4519.1475,35845.5234375,0.022983182221651077,0.050725282404085976
909,|Rule_PPO|Local_model_5,_1_50,4749.865,51130.171875,0.00989571027457714,0.0449212097135767
910,|Rule_PPO|Local_model_5,_1_33,5275.9785,50564.6328125,0.0,0.047090068776529326
911,|Rule_PPO|Local_model_5,_1_34,4913.837,18172.017578125,0.0,0.049561467653957705
912,|Rule_PPO|Local_model_5,_1_51,4249.37,53948.91015625,0.03149119392037392,0.04454927519177261
913,|Rule_PPO|Local_model_5,_1_56,4364.497,31299.08203125,0.014779654331505299,0.042148157012364705
914,|Rule_PPO|Local_model_5,_1_69,4737.443,36671.67578125,0.030466929078102112,0.05409113945021519
915,|Rule_PPO|Local_model_5,_1_94,4618.179,44581.5859375,0.04292483255267143,0.04814281799173077
916,|Rule_PPO|Local_model_5,_1_60,5313.17,28821.23828125,0.017121274024248123,0.04144858556757484
917,|Rule_PPO|Local_model_5,_1_67,4588.295,43249.71875,0.012248193845152855,0.05095028780539999
918,|Rule_PPO|Local_model_5,_1_93,4444.67,36677.37109375,0.03691037371754646,0.04556078864494501
919,|Rule_PPO|Local_model_5,_1_58,4524.9185,21451.734375,0.019318586215376854,0.05742587363630996
920,|Rule_PPO|Local_model_5,_1_5,4762.2725,50550.13671875,0.017415132373571396,0.04850666621960926
921,|Rule_PPO|Local_model_5,_1_2,5118.0093,50702.109375,0.0,0.06134081592251902
922,|Rule_PPO|Local_model_5,_1_3,4078.3936,27651.7578125,0.05350508913397789,0.0513367025699137
923,|Rule_PPO|Local_model_5,_1_4,5376.88,39392.5234375,0.00407360540702939,0.04336094090843812
924,|Rule_PPO|Local_model_5,_1_45,4423.4556,34341.03125,0.019754834473133087,0.04324028789729604
925,|Rule_PPO|Local_model_5,_1_89,4195.582,43322.328125,0.03223239630460739,0.04157614564529267
926,|Rule_PPO|Local_model_5,_1_42,4819.411,45159.02734375,0.017070770263671875,0.04514447364347118
927,|Rule_PPO|Local_model_5,_1_80,4970.4614,36192.77734375,0.0,0.04444558973494271
928,|Rule_PPO|Local_model_5,_1_74,4969.095,42513.19140625,0.02247299998998642,0.037967721947502704
929,|Rule_PPO|Local_model_5,_1_73,4981.2544,30887.181640625,0.05108766630291939,0.05035563499579008
930,|Rule_PPO|Local_model_5,_1_87,4319.328,59219.5234375,0.030461696907877922,0.04611278813693407
931,|Rule_PPO|Local_model_5,_1_27,4591.3047,32929.61328125,0.05046400427818298,0.04896591787824816
932,|Rule_PPO|Local_model_5,_1_18,4759.0986,38079.85546875,0.010004294104874134,0.05059194173253146
933,|Rule_PPO|Local_model_5,_1_20,4451.0044,26614.677734375,0.009588729590177536,0.04282993906276484
934,|Rule_PPO|Local_model_5,_1_16,4764.478,36180.11328125,0.02408246137201786,0.04658793871218501
