,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
86,|Flexible_DDQN|Local_model_4,_1_83,4357.8906,37132.28125,0.04117655009031296,0.019620645430448686
87,|Flexible_DDQN|Local_model_4,_1_77,4179.537,57264.0859375,0.03560047596693039,0.013264389311041663
88,|Flexible_DDQN|Local_model_4,_1_14,4291.5522,73284.078125,0.04357331246137619,0.013972202275096381
89,|Flexible_DDQN|Local_model_4,_1_13,4556.601,53688.3828125,0.03338048234581947,0.018199722111529683
90,|Flexible_DDQN|Local_model_4,_1_25,4367.9014,43517.9375,0.04306279495358467,0.008659711128504529
91,|Flexible_DDQN|Local_model_4,_1_22,4828.924,85076.125,0.036450132727622986,0.003571433281576434
92,|Flexible_DDQN|Local_model_4,_1_49,5165.7935,38509.7734375,0.05195198953151703,0.009348891067179873
93,|Flexible_DDQN|Local_model_4,_1_76,5068.993,46276.6171875,0.05631344020366669,0.001322895004280592
94,|Flexible_DDQN|Local_model_4,_1_82,4597.8623,58342.3671875,0.026838386431336403,0.012583204413599407
95,|Flexible_DDQN|Local_model_4,_1_85,4655.231,68218.6484375,0.11678004264831543,0.010986734178961852
96,|Flexible_DDQN|Local_model_4,_1_71,4741.9414,51007.765625,0.0388287790119648,0.04219274319477967
97,|Flexible_DDQN|Local_model_4,_1_78,4340.7285,74010.8359375,0.03818982094526291,0.01737337199333672
98,|Flexible_DDQN|Local_model_4,_1_47,4765.27,45514.453125,0.03392602503299713,0.0040239371482949085
99,|Flexible_DDQN|Local_model_4,_1_40,3994.5903,79816.4609375,0.051306791603565216,0.017044210564811094
100,|Flexible_DDQN|Local_model_5,_1_35,4248.425,84725.546875,0.04497404396533966,0.011247764490030614
101,|Flexible_DDQN|Local_model_5,_1_32,4284.9775,71753.484375,0.04890216141939163,0.014805765280016994
102,|Flexible_DDQN|Local_model_5,_1_92,4231.1343,57763.6640625,0.04858051612973213,0.024803146576932864
103,|Flexible_DDQN|Local_model_5,_1_66,4603.3467,63008.22265625,0.033956319093704224,0.023365251366989862
104,|Flexible_DDQN|Local_model_5,_1_59,4653.7285,37068.515625,0.06781896948814392,0.0010902744043583448
105,|Flexible_DDQN|Local_model_5,_1_61,3993.5034,75336.359375,0.03159167990088463,0.0017814502176558573
106,|Flexible_DDQN|Local_model_5,_1_95,4272.154,60184.578125,0.05626291036605835,0.01164353882434818
107,|Flexible_DDQN|Local_model_5,_1_57,4273.722,43632.4296875,0.03179873153567314,0.0
108,|Flexible_DDQN|Local_model_5,_1_68,4323.976,57673.09375,0.034408412873744965,0.009557657077868284
109,|Flexible_DDQN|Local_model_5,_1_50,4676.969,61748.47265625,0.02899867296218872,0.0185639083506479
110,|Flexible_DDQN|Local_model_5,_1_33,5062.047,78263.3984375,0.024846607819199562,0.01175161037001675
111,|Flexible_DDQN|Local_model_5,_1_34,4550.117,26865.220703125,0.05759219452738762,0.012227693494001737
112,|Flexible_DDQN|Local_model_5,_1_51,4146.4463,71738.484375,0.04590453580021858,0.014965243352512396
113,|Flexible_DDQN|Local_model_5,_1_56,4261.0,44047.27734375,0.05964593589305878,0.008091650834243213
114,|Flexible_DDQN|Local_model_5,_1_69,4641.9634,50582.91796875,0.0338716134428978,0.019878046710919337
115,|Flexible_DDQN|Local_model_5,_1_94,4618.179,64303.16796875,0.03448275849223137,0.010772593462823691
116,|Flexible_DDQN|Local_model_5,_1_60,5049.1885,37200.2265625,0.03258645907044411,0.009973959916493292
117,|Flexible_DDQN|Local_model_5,_1_67,4280.1255,73920.6015625,0.047671426087617874,0.0004651632913067086
118,|Flexible_DDQN|Local_model_5,_1_93,4443.2627,51266.4375,0.033184900879859924,0.008542335041271762
119,|Flexible_DDQN|Local_model_5,_1_58,4387.0786,35346.734375,0.042847443372011185,0.01121048967287865
120,|Flexible_DDQN|Local_model_5,_1_5,4626.6416,63747.1953125,0.052181437611579895,0.026186278607374294
121,|Flexible_DDQN|Local_model_5,_1_2,4668.5054,82284.390625,0.03233658894896507,0.022649834649639555
122,|Flexible_DDQN|Local_model_5,_1_3,4114.568,56330.64453125,0.04129667580127716,0.003545508577757802
123,|Flexible_DDQN|Local_model_5,_1_4,5031.723,55585.0546875,0.06518997997045517,0.0038516347289693155
124,|Flexible_DDQN|Local_model_5,_1_45,4219.2646,53690.3125,0.04509486258029938,0.0
125,|Flexible_DDQN|Local_model_5,_1_89,4075.286,54686.359375,0.03886215016245842,0.018592330600411242
126,|Flexible_DDQN|Local_model_5,_1_42,4769.9277,62261.734375,0.015248032286763191,0.01292662885515646
127,|Flexible_DDQN|Local_model_5,_1_80,4632.909,57798.3203125,0.04405110701918602,0.006329227613457833
128,|Flexible_DDQN|Local_model_5,_1_74,4713.758,48282.23828125,0.037391457706689835,0.021433876677390325
129,|Flexible_DDQN|Local_model_5,_1_73,4981.8804,48510.1484375,0.037551771849393845,0.0030729212767483392
130,|Flexible_DDQN|Local_model_5,_1_87,4357.328,70151.8046875,0.02110070176422596,0.025621589054399777
131,|Flexible_DDQN|Local_model_5,_1_27,4772.939,53906.11328125,0.0047397855669260025,0.013821800855695529
132,|Flexible_DDQN|Local_model_5,_1_18,4377.2173,57952.96484375,0.04090971127152443,0.007199219488839546
133,|Flexible_DDQN|Local_model_5,_1_20,4325.1826,38189.19140625,0.039777301251888275,0.012666602311273588
134,|Flexible_DDQN|Local_model_5,_1_16,4826.203,42603.12109375,0.018143823370337486,0.0267176166263325
135,|Flexible_DDQN|Local_model_5,_1_29,4039.5947,64850.71875,0.057267945259809494,0.01783117134753611
136,|Flexible_DDQN|Local_model_5,_1_11,4594.2695,47270.3671875,0.03119693323969841,0.012937522054838538
137,|Flexible_DDQN|Local_model_5,_1_86,4494.992,44566.24609375,0.04792596027255058,0.005927807733429148
138,|Flexible_DDQN|Local_model_5,_1_72,4629.5356,64586.9296875,0.041175227612257004,0.010896686760974151
139,|Flexible_DDQN|Local_model_5,_1_75,4427.1836,38698.9609375,0.036260128021240234,0.024783902035680774
140,|Flexible_DDQN|Local_model_5,_1_81,4827.135,43758.37109375,0.03701627254486084,0.02319808746196653
141,|Flexible_DDQN|Local_model_5,_1_88,4502.5107,52986.41015625,0.06133418157696724,0.013170532970109861
142,|Flexible_DDQN|Local_model_5,_1_43,4602.244,72606.3359375,0.010271644219756126,0.010981239857643817
143,|Flexible_DDQN|Local_model_5,_1_44,4263.1055,61683.1015625,0.05905327573418617,0.023706583478650897
144,|Flexible_DDQN|Local_model_5,_1_10,3989.6226,90194.7734375,0.04894692450761795,0.01272923249084949
145,|Flexible_DDQN|Local_model_5,_1_17,4716.9463,68298.5390625,0.0038903160020709038,0.00857814313954643
146,|Flexible_DDQN|Local_model_5,_1_28,4328.4316,84838.0703125,0.0300836730748415,0.01366980362012955
147,|Flexible_DDQN|Local_model_5,_1_21,4829.8066,48187.2265625,0.04938885569572449,0.011797942748259843
148,|Flexible_DDQN|Local_model_5,_1_26,5070.954,63711.25,0.039644308388233185,0.0
149,|Flexible_DDQN|Local_model_5,_1_19,4238.576,46206.98046875,0.04263659194111824,0.020465360673040698
150,|Flexible_DDQN|Local_model_5,_1_62,4973.503,58221.64453125,0.04955145716667175,0.002692952793012923
151,|Flexible_DDQN|Local_model_5,_1_96,4160.3213,78514.15625,0.058324143290519714,0.004995504603410899
152,|Flexible_DDQN|Local_model_5,_1_91,4790.135,35835.8515625,0.03918679058551788,0.003442574919056771
153,|Flexible_DDQN|Local_model_5,_1_65,4347.684,48589.76953125,0.04497785493731499,0.0032337749912647535
154,|Flexible_DDQN|Local_model_5,_1_53,4552.9355,38555.9609375,0.0536540187895298,0.018610977878729715
155,|Flexible_DDQN|Local_model_5,_1_98,4774.209,45828.3828125,0.05122978240251541,0.005862137936639056
156,|Flexible_DDQN|Local_model_5,_1_54,4239.3457,44766.140625,0.024209752678871155,0.009272743665112668
157,|Flexible_DDQN|Local_model_5,_1_38,4669.5894,54181.22265625,0.025251103565096855,0.021420291611307013
158,|Flexible_DDQN|Local_model_5,_1_31,4189.1387,60194.375,0.03913026675581932,0.005068874158362753
159,|Flexible_DDQN|Local_model_5,_1_36,4886.708,50511.34375,0.04023535177111626,0.014863347785692165
160,|Flexible_DDQN|Local_model_5,_1_55,4591.9043,37118.03125,0.04092245176434517,0.010176168672230498
161,|Flexible_DDQN|Local_model_5,_1_52,4290.333,61025.6640625,0.059137020260095596,0.010505231042141216
162,|Flexible_DDQN|Local_model_5,_1_99,4552.592,44469.80859375,0.04076504707336426,0.014328692319479672
163,|Flexible_DDQN|Local_model_5,_1_64,5415.125,26674.46484375,0.03583906590938568,0.016155624166088622
164,|Flexible_DDQN|Local_model_5,_1_90,4780.973,60250.984375,0.014849775470793247,0.01147505741997338
165,|Flexible_DDQN|Local_model_5,_1_97,4571.135,42677.75390625,0.0,0.012507910261108134
166,|Flexible_DDQN|Local_model_5,_1_63,4676.966,50329.921875,0.046206966042518616,0.010506983346807079
167,|Flexible_DDQN|Local_model_5,_1_37,4733.8193,77283.9609375,0.02916930988430977,0.018743215126781645
168,|Flexible_DDQN|Local_model_5,_1_30,4900.5337,53499.4453125,0.03547501936554909,0.008939876337056181
169,|Flexible_DDQN|Local_model_5,_1_39,4489.0186,51279.1328125,0.04959796369075775,0.022633249232640606
170,|Flexible_DDQN|Local_model_5,_1_100,4294.1753,39379.74609375,0.06585219502449036,0.007945037667568811
171,|Flexible_DDQN|Local_model_5,_1_8,4456.309,56947.8515625,0.03702908009290695,0.01821104655598826
172,|Flexible_DDQN|Local_model_5,_1_1,4260.873,47616.88671875,0.08191511034965515,0.012487104663894699
173,|Flexible_DDQN|Local_model_5,_1_6,4064.5046,56815.5703125,0.048229414969682693,0.014057352227989588
174,|Flexible_DDQN|Local_model_5,_1_7,4747.2324,37951.94140625,0.0,0.020795182118519384
175,|Flexible_DDQN|Local_model_5,_1_9,3942.7766,68459.2578125,0.03722440078854561,0.021868942423685853
176,|Flexible_DDQN|Local_model_5,_1_23,4515.3677,44638.71484375,0.01667163521051407,0.000703259417438761
177,|Flexible_DDQN|Local_model_5,_1_24,4771.692,46762.34765625,0.03652949631214142,0.010138335251886808
178,|Flexible_DDQN|Local_model_5,_1_12,4180.587,58640.25,0.030187444761395454,0.012518927964097662
179,|Flexible_DDQN|Local_model_5,_1_15,4123.382,73531.2890625,0.059225793927907944,0.019791395948305215
180,|Flexible_DDQN|Local_model_5,_1_41,4457.004,66551.28125,0.0654091089963913,0.011703775051616816
181,|Flexible_DDQN|Local_model_5,_1_79,4654.7173,45984.6328125,0.04280947521328926,0.019687381900300536
182,|Flexible_DDQN|Local_model_5,_1_46,4361.664,38904.0625,0.034740760922431946,0.012519842083726316
183,|Flexible_DDQN|Local_model_5,_1_70,4649.1445,30905.072265625,0.051090825349092484,0.012605687570112047
184,|Flexible_DDQN|Local_model_5,_1_84,4558.346,63118.0625,0.028541631996631622,0.020873426997180075
185,|Flexible_DDQN|Local_model_5,_1_48,4047.249,89709.828125,0.04983396455645561,0.010160198847554007
186,|Flexible_DDQN|Local_model_5,_1_83,4328.556,41373.13671875,0.04228078946471214,0.007879355326594097
187,|Flexible_DDQN|Local_model_5,_1_77,4059.4702,63505.00390625,0.05154987424612045,0.003280932539564137
188,|Flexible_DDQN|Local_model_5,_1_14,4306.563,70198.09375,0.04180829972028732,0.018009786977098177
189,|Flexible_DDQN|Local_model_5,_1_13,4444.27,54078.125,0.040277816355228424,0.017456711262583826
190,|Flexible_DDQN|Local_model_5,_1_25,4466.615,37930.05078125,0.0157469492405653,0.02022910447717436
191,|Flexible_DDQN|Local_model_5,_1_22,4873.605,86554.8828125,0.030967144295573235,0.0015336241441425826
192,|Flexible_DDQN|Local_model_5,_1_49,5252.0166,42479.98046875,0.0,0.0
193,|Flexible_DDQN|Local_model_5,_1_76,5082.7373,45016.62890625,0.05194554105401039,0.004855225398033416
194,|Flexible_DDQN|Local_model_5,_1_82,4659.8765,59318.921875,0.005914092995226383,0.010693768925965385
195,|Flexible_DDQN|Local_model_5,_1_85,4756.4814,67641.3359375,0.056415580213069916,0.011850270058295684
196,|Flexible_DDQN|Local_model_5,_1_71,4889.503,54305.375,0.01953965239226818,0.03450237042120704
197,|Flexible_DDQN|Local_model_5,_1_78,4305.5767,72424.53125,0.04177908971905708,0.019162967384078217
198,|Flexible_DDQN|Local_model_5,_1_47,4718.7827,41238.29296875,0.04552255943417549,0.020182581670034803
199,|Flexible_DDQN|Local_model_5,_1_40,4033.4705,79598.4453125,0.046333104372024536,0.017298328445074583
200,|Flexible_DDQN|Local_model_7,_1_35,4461.0693,72923.8828125,0.010458138771355152,0.030893922745522436
201,|Flexible_DDQN|Local_model_7,_1_32,4924.406,70515.8359375,0.0,0.018352374482386444
202,|Flexible_DDQN|Local_model_7,_1_92,4393.525,49524.8046875,0.029911277815699577,0.03735460072927461
203,|Flexible_DDQN|Local_model_7,_1_66,4835.0195,55635.6953125,0.01902497187256813,0.03441255247742693
204,|Flexible_DDQN|Local_model_7,_1_59,4982.7163,26162.669921875,0.007319549098610878,0.03479789858011631
205,|Flexible_DDQN|Local_model_7,_1_61,4120.704,42634.25,0.005856579169631004,0.03675433748235487
206,|Flexible_DDQN|Local_model_7,_1_95,4780.368,45351.9609375,0.0,0.03656277860768628
207,|Flexible_DDQN|Local_model_7,_1_57,4355.7803,32349.943359375,0.015991590917110443,0.026988285242147924
208,|Flexible_DDQN|Local_model_7,_1_68,4845.6777,40878.390625,0.0,0.03820546162532123
209,|Flexible_DDQN|Local_model_7,_1_50,4757.1436,64720.69921875,0.00648941844701767,0.01132199822925404
210,|Flexible_DDQN|Local_model_7,_1_33,5112.942,53591.96875,0.018935520201921463,0.041413196651629264
211,|Flexible_DDQN|Local_model_7,_1_34,4810.3594,22428.62890625,0.01638486608862877,0.029522156366639712
212,|Flexible_DDQN|Local_model_7,_1_51,4167.586,61455.96484375,0.03731108084321022,0.030810136903564125
213,|Flexible_DDQN|Local_model_7,_1_56,4370.497,34840.5859375,0.011246217414736748,0.03227345327823542
214,|Flexible_DDQN|Local_model_7,_1_69,4847.852,43519.2421875,0.01935631036758423,0.03570460800015207
215,|Flexible_DDQN|Local_model_7,_1_94,4618.179,46432.765625,0.03448275849223137,0.04293573171780533
216,|Flexible_DDQN|Local_model_7,_1_60,5071.7935,33317.6484375,0.03098977729678154,0.02453067752005283
217,|Flexible_DDQN|Local_model_7,_1_67,4466.5215,50450.70703125,0.018157130107283592,0.036089970141547086
218,|Flexible_DDQN|Local_model_7,_1_93,4499.2627,40326.71484375,0.0,0.03664981289943777
219,|Flexible_DDQN|Local_model_7,_1_58,4563.708,27534.650390625,0.006690667942166328,0.036015307992559774
220,|Flexible_DDQN|Local_model_7,_1_5,4710.655,58980.3359375,0.027897093445062637,0.03427524710586526
221,|Flexible_DDQN|Local_model_7,_1_2,4768.195,78767.6171875,0.025165090337395668,0.026611168029349354
222,|Flexible_DDQN|Local_model_7,_1_3,4330.6147,34114.96484375,0.0,0.0376811025215102
223,|Flexible_DDQN|Local_model_7,_1_4,5275.0566,42339.11328125,0.01814446784555912,0.035578264761108355
224,|Flexible_DDQN|Local_model_7,_1_45,4350.8096,36058.3828125,0.019187120720744133,0.037677055971442934
225,|Flexible_DDQN|Local_model_7,_1_89,4152.31,43336.1953125,0.02885041944682598,0.03943582827384038
226,|Flexible_DDQN|Local_model_7,_1_42,4687.7896,47833.0703125,0.02787415124475956,0.0392594574995498
227,|Flexible_DDQN|Local_model_7,_1_80,4708.3125,40859.015625,0.03421085327863693,0.034685815699787244
228,|Flexible_DDQN|Local_model_7,_1_74,4948.652,53205.21484375,0.02231675758957863,0.00729663051542199
229,|Flexible_DDQN|Local_model_7,_1_73,5162.7505,33166.78125,0.0,0.04169462992056335
230,|Flexible_DDQN|Local_model_7,_1_87,4347.596,60476.3671875,0.022680582478642464,0.04047058047710899
231,|Flexible_DDQN|Local_model_7,_1_27,4755.524,36011.8671875,0.00887908972799778,0.04088796415657315
232,|Flexible_DDQN|Local_model_7,_1_18,4583.2373,45441.83203125,0.025007175281643867,0.034091234160392614
233,|Flexible_DDQN|Local_model_7,_1_20,4387.384,28154.046875,0.02481154538691044,0.03586304956851804
234,|Flexible_DDQN|Local_model_7,_1_16,4878.8677,40004.31640625,0.012997061014175415,0.03399054663618488
235,|Flexible_DDQN|Local_model_7,_1_29,4182.127,50168.15625,0.03379053249955177,0.038950929562755116
236,|Flexible_DDQN|Local_model_7,_1_11,4655.765,34200.0625,0.017779333516955376,0.0369658321606599
237,|Flexible_DDQN|Local_model_7,_1_86,4562.0933,32608.9140625,0.029184646904468536,0.033501250263375595
238,|Flexible_DDQN|Local_model_7,_1_72,4738.759,54008.34375,0.03229271620512009,0.03489463869414294
239,|Flexible_DDQN|Local_model_7,_1_75,4414.574,35655.4765625,0.04001310095191002,0.031248459716032538
240,|Flexible_DDQN|Local_model_7,_1_81,4898.998,41566.77734375,0.02069051004946232,0.028532797140406664
241,|Flexible_DDQN|Local_model_7,_1_88,4636.5234,38543.38671875,0.0325634703040123,0.03970441266601656
242,|Flexible_DDQN|Local_model_7,_1_43,4462.8813,55230.78515625,0.022009307518601418,0.03426253042638159
243,|Flexible_DDQN|Local_model_7,_1_44,4444.3096,56033.4296875,0.025126252323389053,0.03143654683679587
244,|Flexible_DDQN|Local_model_7,_1_10,4148.0728,65897.1171875,0.027136772871017456,0.041918102867769674
245,|Flexible_DDQN|Local_model_7,_1_17,4612.715,56526.16796875,0.03720426931977272,0.032118475744586504
246,|Flexible_DDQN|Local_model_7,_1_28,4298.2275,67682.984375,0.03558231145143509,0.03567066406644137
247,|Flexible_DDQN|Local_model_7,_1_21,4840.3926,38187.78515625,0.04592074826359749,0.03160403752155494
248,|Flexible_DDQN|Local_model_7,_1_26,5521.2573,44848.70703125,0.0017239355947822332,0.03880924393424499
249,|Flexible_DDQN|Local_model_7,_1_19,4366.448,42540.23046875,0.023947788402438164,0.026212498105730116
250,|Flexible_DDQN|Local_model_7,_1_62,5289.707,41782.22265625,0.007340698502957821,0.03656213023294473
251,|Flexible_DDQN|Local_model_7,_1_96,4500.2534,52788.30078125,0.028480077162384987,0.03600859169943887
252,|Flexible_DDQN|Local_model_7,_1_91,4960.239,31298.671875,0.011993791908025742,0.02593993188374608
253,|Flexible_DDQN|Local_model_7,_1_65,4537.461,32151.982421875,0.011080126278102398,0.04321263046032701
