,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
0,|Local_model_4,_1_35,4361.0693,60881.51171875,0.0940503180027008,0.20056276918544372
1,|Local_model_4,_1_32,4380.2026,59752.796875,0.2190164178609848,0.19935220618923108
2,|Local_model_4,_1_92,4282.412,40057.875,0.2609541714191437,0.22206507998553124
3,|Local_model_4,_1_66,4285.279,43254.4453125,0.43739351630210876,0.22726932543448236
4,|Local_model_4,_1_59,4749.1562,19625.31640625,0.2754199206829071,0.2759726125310614
5,|Local_model_4,_1_61,3912.024,30229.25390625,0.3115532398223877,0.231563995493502
6,|Local_model_4,_1_95,4292.0107,34491.85546875,0.19338244199752808,0.2514059756885144
7,|Local_model_4,_1_57,4249.3447,18811.189453125,0.17639069259166718,0.26011078653647357
8,|Local_model_4,_1_68,4237.4756,32206.244140625,0.27838024497032166,0.20768031270544166
9,|Local_model_4,_1_50,4617.969,43225.9609375,0.3180539309978485,0.2801094960317343
10,|Local_model_4,_1_33,4986.561,45499.74609375,0.09151455760002136,0.2345308387403776
11,|Local_model_4,_1_34,4836.142,13824.30078125,0.0,0.30802357266615593
12,|Local_model_4,_1_51,4211.6357,46307.859375,0.0,0.27797908110484004
13,|Local_model_4,_1_56,4303.0,23390.033203125,0.19903340935707092,0.2680798754301702
14,|Local_model_4,_1_69,4558.001,34408.5390625,0.2276299148797989,0.26051662350098326
15,|Local_model_4,_1_94,4618.179,37238.86328125,,0.24219026733650256
16,|Local_model_4,_1_60,4968.9287,21252.484375,0.28515124320983887,0.2973985526874628
17,|Local_model_4,_1_67,4216.8335,37454.29296875,0.3530902862548828,0.23481585364514976
18,|Local_model_4,_1_93,4420.0874,30457.861328125,0.3077756464481354,0.31514812617703125
19,|Local_model_4,_1_58,4382.474,21254.65234375,0.19878894090652466,0.2788511935199943
20,|Local_model_4,_1_5,4669.1665,46106.1328125,0.1668684035539627,0.2375483901080593
21,|Local_model_4,_1_2,4795.6094,56322.98046875,0.0,0.22354524272145496
22,|Local_model_4,_1_3,4079.9214,24638.04296875,0.23052754998207092,0.24950247705826645
23,|Local_model_4,_1_4,5112.723,32514.109375,0.2662644684314728,0.24611673716660104
24,|Local_model_4,_1_45,4237.047,25702.5078125,0.18908926844596863,0.24411016887809187
25,|Local_model_4,_1_89,4176.749,31644.39453125,0.10772080719470978,0.3667261558374563
26,|Local_model_4,_1_42,4676.9937,38051.0390625,0.0,0.24820878272113162
27,|Local_model_4,_1_80,4636.132,29908.42578125,0.1228804737329483,0.24956787796304097
28,|Local_model_4,_1_74,4614.6274,33885.29296875,0.2882508933544159,0.3454108220374963
29,|Local_model_4,_1_73,4981.8804,26045.150390625,0.1687210649251938,0.2513154461252574
30,|Local_model_4,_1_87,4214.328,49372.55859375,0.18868763744831085,0.29143047461132093
31,|Local_model_4,_1_27,4785.0015,30474.2578125,0.07115793228149414,0.24187816292810524
32,|Local_model_4,_1_18,4463.712,34994.6796875,0.09321241825819016,0.23437719024227252
33,|Local_model_4,_1_20,4300.254,21473.796875,0.194565549492836,0.23355904679547265
34,|Local_model_4,_1_16,4869.14,28152.1953125,0.028780214488506317,0.3172738987846231
35,|Local_model_4,_1_29,4211.2705,41731.2734375,0.10925362259149551,0.22374755187453213
36,|Local_model_4,_1_11,4519.387,24451.779296875,0.2415938526391983,0.2763644200781439
37,|Local_model_4,_1_86,4512.5854,21935.5390625,0.18127663433551788,0.2562407003904307
38,|Local_model_4,_1_72,4674.6963,41969.13671875,0.14256998896598816,0.31015793543548503
39,|Local_model_4,_1_75,4414.2617,25510.275390625,0.11152030527591705,0.29744681538521056
40,|Local_model_4,_1_81,4924.741,30116.8359375,0.0,0.24437410904642687
41,|Local_model_4,_1_88,4643.786,29670.80859375,0.15088991820812225,0.2615777365257496
42,|Local_model_4,_1_43,4584.244,45535.07421875,0.010155202820897102,0.204879706146397
43,|Local_model_4,_1_44,4373.7544,48019.41015625,0.1702204942703247,0.1874836325519622
44,|Local_model_4,_1_10,3939.6226,58400.34375,0.25277838110923767,0.21895604163676732
45,|Local_model_4,_1_17,4556.2783,45755.4765625,0.2545507550239563,0.2211825531637302
46,|Local_model_4,_1_28,4317.919,54360.5,0.10750532895326614,0.2160427178100548
47,|Local_model_4,_1_21,4852.0176,26032.65625,0.2407337874174118,0.2752272047630122
48,|Local_model_4,_1_26,5190.0454,31583.99609375,0.16119277477264404,0.2895552720550278
49,|Local_model_4,_1_19,4250.956,27814.728515625,0.17676164209842682,0.29221881086193013
50,|Local_model_4,_1_62,5283.8096,29803.3125,0.0,0.31929037785967007
51,|Local_model_4,_1_96,4445.3433,38521.58984375,0.13510648906230927,0.22379127606011215
52,|Local_model_4,_1_91,4906.135,23719.177734375,0.0,0.34559808478611553
53,|Local_model_4,_1_65,4425.873,28099.0546875,0.05819908529520035,0.2524570800579751
54,|Local_model_4,_1_53,4630.318,25133.923828125,0.12490895390510559,0.29250426966050536
55,|Local_model_4,_1_98,4845.209,28706.244140625,0.13628768920898438,0.25218467400038275
56,|Local_model_4,_1_54,4343.824,25931.00390625,0.0,0.2437651895426543
57,|Local_model_4,_1_38,4620.481,39143.921875,0.11449381709098816,0.23061470490947503
58,|Local_model_4,_1_31,4129.819,25122.341796875,0.32077276706695557,0.25474275787058986
59,|Local_model_4,_1_36,4905.861,35213.1171875,0.24185189604759216,0.3471348992967424
60,|Local_model_4,_1_55,4608.9043,18608.708984375,0.21663737297058105,0.28140016877278856
61,|Local_model_4,_1_52,4288.4463,30067.54296875,0.7950220108032227,0.27734848627768344
62,|Local_model_4,_1_99,4561.762,22902.421875,0.1808052361011505,0.2851607375075822
63,|Local_model_4,_1_64,5460.125,19273.86328125,0.14583507180213928,0.27664673440359977
64,|Local_model_4,_1_90,4505.0073,35621.13671875,0.17697931826114655,0.22930866852896467
65,|Local_model_4,_1_97,4473.135,25730.21875,0.1909516453742981,0.2454692803525665
66,|Local_model_4,_1_63,4762.749,29986.2578125,0.0,0.265362043576585
67,|Local_model_4,_1_37,4681.9697,53579.2265625,0.11474142968654633,0.23617557347742657
68,|Local_model_4,_1_30,4951.6353,34264.65234375,0.026579475030303,0.2549611319233007
69,|Local_model_4,_1_39,4512.301,38411.578125,0.19394716620445251,0.21950880835806894
70,|Local_model_4,_1_100,4343.3125,18582.474609375,0.17396417260169983,0.2344608606832452
71,|Local_model_4,_1_8,4542.3804,34202.046875,0.0,0.34572084762751676
72,|Local_model_4,_1_1,4696.3633,23255.080078125,0.01709280163049698,0.2821327145608514
73,|Local_model_4,_1_6,4290.489,31618.19921875,0.1860460340976715,0.2538118615027909
74,|Local_model_4,_1_7,4416.917,24270.49609375,0.5217347145080566,0.23613507759172078
75,|Local_model_4,_1_9,3957.8574,48352.71875,0.18499556183815002,0.2264217913601677
76,|Local_model_4,_1_23,4499.259,24763.330078125,0.0,0.2885941569101973
77,|Local_model_4,_1_24,4817.2075,26003.94921875,0.06085028871893883,0.24794464462134655
78,|Local_model_4,_1_12,4234.4194,32677.4375,0.0,0.26907723045518345
79,|Local_model_4,_1_15,4362.0327,49632.921875,0.1335010826587677,0.23479464347801215
80,|Local_model_4,_1_41,4745.577,40521.51953125,0.610741138458252,0.42972546974576536
81,|Local_model_4,_1_79,4659.9536,26487.21875,0.18754376471042633,0.2340867975842215
82,|Local_model_4,_1_46,4410.961,20356.966796875,0.11066123843193054,0.24947033675717584
83,|Local_model_4,_1_70,4933.9194,15539.154296875,0.00890805758535862,0.2748214646326866
84,|Local_model_4,_1_84,4445.346,40855.58203125,0.2737714350223541,0.28127568444311474
85,|Local_model_4,_1_48,4069.9917,49042.4609375,0.259706974029541,0.24096315441753158
86,|Local_model_4,_1_83,4511.9434,24366.1484375,0.21556833386421204,0.27717431783164614
87,|Local_model_4,_1_77,4259.537,30632.892578125,0.06399387866258621,0.21400522663462515
88,|Local_model_4,_1_14,4308.143,44409.1640625,0.1946755349636078,0.2305612023017262
89,|Local_model_4,_1_13,4649.3613,32758.724609375,0.14714021980762482,0.24533655564641668
90,|Local_model_4,_1_25,4387.984,20415.017578125,0.23438064754009247,0.26421241608148927
91,|Local_model_4,_1_22,4808.3936,45108.14453125,0.14026205241680145,0.33146606281694907
92,|Local_model_4,_1_49,5227.1772,21774.482421875,0.0,0.26866287429998825
93,|Local_model_4,_1_76,5158.9766,22349.8671875,0.05132981762290001,0.29221933916168497
94,|Local_model_4,_1_82,4580.946,37505.89453125,0.010850454680621624,0.2595329187765808
95,|Local_model_4,_1_85,4828.8706,42843.9296875,0.16162556409835815,0.23036661025412947
96,|Local_model_4,_1_71,4731.581,53421.484375,0.18895019590854645,0.22620789718696116
97,|Local_model_4,_1_78,4416.243,42622.8046875,0.14456595480442047,0.22787211473411803
98,|Local_model_4,_1_47,4681.4473,28568.50390625,0.2852194905281067,0.3266241034982484
99,|Local_model_4,_1_40,4049.3313,49154.5,0.26001620292663574,0.24781516803978632
100,|Local_model_5,_1_35,4361.0693,58856.95703125,0.0940503180027008,0.21509133015610005
101,|Local_model_5,_1_32,4372.923,56364.6953125,0.22648896276950836,0.2325139792277156
102,|Local_model_5,_1_92,4384.949,37130.765625,0.048167672008275986,0.24502185740469426
103,|Local_model_5,_1_66,4283.575,41388.48828125,0.43865880370140076,0.24010600631223364
104,|Local_model_5,_1_59,4893.519,18235.125,0.050604477524757385,0.30523836081087463
105,|Local_model_5,_1_61,4049.5278,28213.392578125,0.0,0.24703783751902916
106,|Local_model_5,_1_95,4332.4346,35602.13671875,0.15728046000003815,0.2414270565028669
107,|Local_model_5,_1_57,4256.086,18103.26171875,0.14628982543945312,0.2692939899484613
108,|Local_model_5,_1_68,4280.464,30980.408203125,0.2183210551738739,0.21674948491827528
109,|Local_model_5,_1_50,4662.028,45882.390625,0.12603582441806793,0.25258101519060505
110,|Local_model_5,_1_33,4694.121,45599.28515625,0.40756043791770935,0.23389929266442952
111,|Local_model_5,_1_34,4800.463,13847.962890625,0.05815291404724121,0.30752299624920965
112,|Local_model_5,_1_51,4172.37,44286.9296875,0.16864004731178284,0.29933722855993655
113,|Local_model_5,_1_56,4270.8633,25165.236328125,0.28447288274765015,0.24657570902513756
114,|Local_model_5,_1_69,4459.8467,30884.021484375,0.3221360146999359,0.3016846787492862
115,|Local_model_5,_1_94,4618.179,40728.45703125,,0.2122416917926643
116,|Local_model_5,_1_60,5325.1177,23397.47265625,0.0,0.2614494893161886
117,|Local_model_5,_1_67,4305.722,35640.77734375,0.2238885760307312,0.24727615164289482
118,|Local_model_5,_1_93,4416.792,31735.498046875,0.34013548493385315,0.2937582592876296
119,|Local_model_5,_1_58,4346.3926,22128.87109375,0.2419426143169403,0.2628888315996851
120,|Local_model_5,_1_5,4740.7905,45326.8203125,0.0,0.24326818932792302
121,|Local_model_5,_1_2,4391.938,57640.7265625,0.33601507544517517,0.21696278705570646
122,|Local_model_5,_1_3,4114.568,23738.916015625,0.15962457656860352,0.2590593892360163
123,|Local_model_5,_1_4,4979.723,31367.615234375,0.47263601422309875,0.25910240675057933
124,|Local_model_5,_1_45,4241.9775,27107.091796875,0.18027262389659882,0.22963017789693999
125,|Local_model_5,_1_89,4133.7993,29913.306640625,0.14917591214179993,0.3951137996630508
126,|Local_model_5,_1_42,4645.993,41027.94921875,0.149119570851326,0.21978676277806597
127,|Local_model_5,_1_80,4609.204,31004.94140625,0.15987475216388702,0.23516382716883696
128,|Local_model_5,_1_74,4702.9214,37054.05078125,0.19479699432849884,0.27892245173621755
129,|Local_model_5,_1_73,4981.8804,26977.140625,0.1687210649251938,0.2403302338799822
130,|Local_model_5,_1_87,4213.328,51066.17578125,0.1896054595708847,0.2749781351905494
131,|Local_model_5,_1_27,4727.524,26846.755859375,0.10678442567586899,0.27533494457615676
132,|Local_model_5,_1_18,4506.2373,33261.22265625,0.0,0.25020543023500763
133,|Local_model_5,_1_20,4275.6655,19401.9609375,0.21746355295181274,0.2620771542263487
134,|Local_model_5,_1_16,4778.2583,29955.109375,0.15707014501094818,0.29369595173025476
135,|Local_model_5,_1_29,4165.583,40747.83203125,0.198617085814476,0.23229273250479984
136,|Local_model_5,_1_11,4502.2646,23801.388671875,0.279587984085083,0.28505838204323514
137,|Local_model_5,_1_86,4521.0933,21644.88671875,0.1724863499403,0.2596433271403578
138,|Local_model_5,_1_72,4620.9204,46095.953125,0.2781301438808441,0.24894580116040965
139,|Local_model_5,_1_75,4444.499,26279.654296875,0.0,0.28548458537594434
140,|Local_model_5,_1_81,4785.8057,26537.8359375,0.20313134789466858,0.28467840067680583
141,|Local_model_5,_1_88,4728.5234,29048.615234375,0.0343078188598156,0.2674080379545828
142,|Local_model_5,_1_43,4315.411,44792.546875,0.1707466095685959,0.21013000785223754
143,|Local_model_5,_1_44,4325.3125,40164.31640625,0.2477542906999588,0.24113761805007303
144,|Local_model_5,_1_10,4151.1133,56759.76171875,0.059500571340322495,0.23184919526962364
145,|Local_model_5,_1_17,4589.3955,44426.1328125,0.17576315999031067,0.2330478249122801
146,|Local_model_5,_1_28,4244.3555,55650.5859375,0.19400081038475037,0.20976927505323967
147,|Local_model_5,_1_21,4902.0176,27805.04296875,0.005241092294454575,0.2534339242813776
148,|Local_model_5,_1_26,5212.572,35417.625,0.151021808385849,0.2491448901491271
149,|Local_model_5,_1_19,4197.1133,27373.3203125,0.23295743763446808,0.2984261389318571
150,|Local_model_5,_1_62,5283.8096,35549.1796875,0.0,0.24216764427474557
151,|Local_model_5,_1_96,4334.2534,45228.80078125,0.1780744045972824,0.18843158174090777
152,|Local_model_5,_1_91,4785.0923,23707.63671875,0.23774611949920654,0.34590759007106625
153,|Local_model_5,_1_65,4389.969,26955.4765625,0.10648338496685028,0.26820214125216685
154,|Local_model_5,_1_53,4609.318,23573.43359375,0.17535294592380524,0.32152332392171407
155,|Local_model_5,_1_98,4863.162,31458.15234375,0.09167385846376419,0.2170522301299909
156,|Local_model_5,_1_54,4312.284,25283.212890625,0.010196642018854618,0.2511407174330835
157,|Local_model_5,_1_38,4405.245,36534.7734375,0.3307564854621887,0.25954123562176784
158,|Local_model_5,_1_31,4121.5273,24455.123046875,0.33477649092674255,0.26066285014206686
159,|Local_model_5,_1_36,4964.8086,39202.12109375,0.08772458136081696,0.2647274595354725
160,|Local_model_5,_1_55,4590.9043,18880.908203125,0.2418859899044037,0.27714955643158645
161,|Local_model_5,_1_52,4538.597,32309.92578125,0.0,0.24892408915788372
162,|Local_model_5,_1_99,4586.6953,25298.7421875,0.14032390713691711,0.26021059443810024
163,|Local_model_5,_1_64,5454.1006,17825.96484375,0.14921970665454865,0.32774090902229946
164,|Local_model_5,_1_90,4780.973,34927.63671875,0.022892536595463753,0.23657706772889053
165,|Local_model_5,_1_97,4473.135,22246.5,0.1909516453742981,0.30247586208174965
166,|Local_model_5,_1_63,4667.749,29765.33203125,0.284144788980484,0.26852955838435405
167,|Local_model_5,_1_37,4555.1357,52660.234375,0.3380650579929352,0.24414951207746896
168,|Local_model_5,_1_30,4937.3438,29910.58984375,0.06190572306513786,0.33403956986732947
169,|Local_model_5,_1_39,4534.038,37989.86328125,0.1406562626361847,0.2235106496076039
170,|Local_model_5,_1_100,4346.6914,20551.3828125,0.16727174818515778,0.21251446593146056
171,|Local_model_5,_1_8,4667.5205,38900.40234375,0.0,0.26626888024540435
172,|Local_model_5,_1_1,4434.9478,23292.23046875,0.2929950952529907,0.28171602019086966
173,|Local_model_5,_1_6,4261.3564,31243.578125,0.21833385527133942,0.2573606439680467
174,|Local_model_5,_1_7,4633.1562,23970.8515625,0.15339787304401398,0.23956407889470013
175,|Local_model_5,_1_9,3987.3071,47825.24609375,0.03490627557039261,0.231273876305377
176,|Local_model_5,_1_23,4536.259,23821.619140625,0.0,0.3058695247457294
177,|Local_model_5,_1_24,4756.6245,25184.099609375,0.1613713800907135,0.25729920923561883
178,|Local_model_5,_1_12,4177.586,34209.40234375,0.15279485285282135,0.25204245864197705
179,|Local_model_5,_1_15,4336.198,49774.8125,0.15070779621601105,0.23388013400116725
180,|Local_model_5,_1_41,4852.8555,44655.66796875,0.009646794758737087,0.3439989482859467
181,|Local_model_5,_1_79,4654.8057,25154.87890625,0.19018171727657318,0.24665469271575807
182,|Local_model_5,_1_46,4325.034,20687.95703125,0.18109649419784546,0.2444900784368571
183,|Local_model_5,_1_70,4697.509,14310.6328125,0.1741066575050354,0.2970632403510139
184,|Local_model_5,_1_84,4589.346,40439.68359375,0.08248564600944519,0.2851490876420139
185,|Local_model_5,_1_48,4097.584,47066.4375,0.2287173718214035,0.25553381937164926
186,|Local_model_5,_1_83,4586.5054,22753.72265625,0.1815488189458847,0.3058537498415888
187,|Local_model_5,_1_77,4043.5369,29123.939453125,0.26432275772094727,0.22311552969042747
188,|Local_model_5,_1_14,4286.127,41855.22265625,0.21439163386821747,0.2505311762800293
189,|Local_model_5,_1_13,4816.9453,34217.52734375,0.09725102037191391,0.2319077280443558
190,|Local_model_5,_1_25,4386.63,20589.82421875,0.23980200290679932,0.2622554681488636
191,|Local_model_5,_1_22,4521.351,45907.19921875,0.3559403121471405,0.3227735130967018
192,|Local_model_5,_1_49,5214.6455,22493.185546875,0.0,0.25816292004054386
193,|Local_model_5,_1_76,5066.392,24132.572265625,0.3091523349285126,0.26876522855285534
194,|Local_model_5,_1_82,4569.3564,35730.32421875,0.09706925600767136,0.28291970269633393
195,|Local_model_5,_1_85,4833.646,44012.09765625,0.1311672031879425,0.22229704857139418
196,|Local_model_5,_1_71,4790.581,50937.703125,0.14756910502910614,0.2587659602728424
197,|Local_model_5,_1_78,4416.243,42412.55859375,0.14456595480442047,0.22925487353561816
198,|Local_model_5,_1_47,4669.7007,27827.541015625,0.30401498079299927,0.3401480460201826
199,|Local_model_5,_1_40,4022.1475,50864.09375,0.30702126026153564,0.2336800063535494
200,|Local_model_7,_1_35,4507.0693,71335.875,0.0,0.12554041721895426
201,|Local_model_7,_1_32,4650.1255,64633.20703125,0.0,0.15158414169919932
202,|Local_model_7,_1_92,4376.94,54445.30078125,0.06478864699602127,0.10922716073460341
203,|Local_model_7,_1_66,4874.1895,55023.4609375,0.0,0.14630545794274888
204,|Local_model_7,_1_59,4737.3438,21535.857421875,0.2938154637813568,0.23575267433394312
205,|Local_model_7,_1_61,4059.8027,49697.64453125,0.0,0.0821237553244503
206,|Local_model_7,_1_95,4265.951,51543.83203125,0.2166558802127838,0.09814724410789571
207,|Local_model_7,_1_57,4266.4272,27953.32421875,0.10011380910873413,0.14151946838920654
208,|Local_model_7,_1_68,4474.976,43956.2578125,0.0,0.12074951370250903
209,|Local_model_7,_1_50,4651.969,62621.00390625,0.16987363994121552,0.0791193959396861
210,|Local_model_7,_1_33,5071.24,61994.9765625,0.0,0.1298734528583396
211,|Local_model_7,_1_34,4818.2686,26208.740234375,0.02913176827132702,0.0460284043958336
212,|Local_model_7,_1_51,4177.672,72610.5234375,0.14586977660655975,0.0
213,|Local_model_7,_1_56,4377.8633,33497.5625,0.0,0.14564093372103912
214,|Local_model_7,_1_69,4704.852,44804.3203125,0.08623696118593216,0.1390889139314516
215,|Local_model_7,_1_94,4618.179,53524.9609375,,0.10241886100230387
216,|Local_model_7,_1_60,5070.187,30935.181640625,0.11536408960819244,0.13512079077634903
217,|Local_model_7,_1_67,4451.4453,55561.0859375,0.012076727114617825,0.11040775201983319
218,|Local_model_7,_1_93,4444.67,45526.140625,0.06638345122337341,0.06287885144311545
